muni_code;region;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_residuo;prop_esgot
2516201;2;Sousa;25;PB;n„o metropolitana;caatinga;265,07;As;67425;76,34;24,43
2516300;2;Sum√©;25;PB;n„o metropolitana;caatinga;567,87;BSh;16539;67,86;12,22
2516409;2;Tacima;25;PB;n„o metropolitana;caatinga;139,67;As;7967;60,86;59,08
2516508;2;Tapero√°;25;PB;n„o metropolitana;caatinga;563,03;BSh;14093;53,82;27,03
2516607;2;Tavares;25;PB;n„o metropolitana;caatinga;658,48;As;14141;63,1;33,3
2516706;2;Teixeira;25;PB;n„o metropolitana;caatinga;730,78;BSh;14630;60,55;2,49
2516755;2;Ten√≥rio;25;PB;n„o metropolitana;caatinga;592,35;BSh;2966;45,73;23,89
2516805;2;Triunfo;25;PB;n„o metropolitana;caatinga;315,98;As;9868;72,74;57,38
2516904;2;Uira√∫na;25;PB;n„o metropolitana;caatinga;374,03;As;14943;48,15;31,56
2517001;2;Umbuzeiro;25;PB;n„o metropolitana;caatinga;425,95;As;9124;74,12;68,47
2517100;2;V√°rzea;25;PB;n„o metropolitana;caatinga;286,51;BSh;2668;39,05;1,76
2517209;2;Vieir√≥polis;25;PB;n„o metropolitana;caatinga;347,93;As;4864;74,22;53,35
2517407;2;Zabel√™;25;PB;n„o metropolitana;caatinga;649,3;BSh;2229;94,09;44,55
2600054;2;Abreu E Lima;26;PE;metropolitana;mata atlantica;108,64;As;99331;78,79;72,94
2600104;2;Afogados Da Ingazeira;26;PE;n„o metropolitana;caatinga;587,3;BSh;40120;34,61;25,54
2600203;2;Afr√¢nio;26;PE;n„o metropolitana;caatinga;520,53;BSh;16486;83,44;68,31
2600302;2;Agrestina;26;PE;n„o metropolitana;caatinga;458,31;As;23739;57,4;43,26
2600401;2;√Ågua Preta;26;PE;n„o metropolitana;mata atlantica;131,84;Am;26473;56,92;31,36
2600500;2;√Åguas Belas;26;PE;n„o metropolitana;caatinga;432,48;As;41549;66,47;49,55
2600609;2;Alagoinha;26;PE;n„o metropolitana;caatinga;716,57;As;13256;79,93;56,05
2600708;2;Alian√ßa;26;PE;n„o metropolitana;mata atlantica;93,65;As;35245;59,09;54,78
2600807;2;Altinho;26;PE;n„o metropolitana;caatinga;529,89;As;20657;69,96;51,87
2600906;2;Amaraji;26;PE;n„o metropolitana;mata atlantica;385,81;Am;18236;62,24;55,5
2601003;2;Angelim;26;PE;n„o metropolitana;caatinga;655,05;As;9965;65,91;9,57
2601052;2;Ara√ßoiaba;26;PE;metropolitana;mata atlantica;110,24;As;19314;61,09;48
2601102;2;Araripina;26;PE;n„o metropolitana;caatinga;687,72;BSh;85135;89,73;87,69
2601201;2;Arcoverde;26;PE;n„o metropolitana;caatinga;793,97;As;77660;90,01;74,38
2601300;2;Barra De Guabiraba;26;PE;n„o metropolitana;mata atlantica;543,64;As;12299;73,36;45,43
2601409;2;Barreiros;26;PE;n„o metropolitana;mata atlantica;69,81;Am;39993;71,16;44,07
2601508;2;Bel√©m De Maria;26;PE;n„o metropolitana;mata atlantica;323,21;As;10339;54,69;43,6
2601607;2;Bel√©m Do S√£o Francisco;26;PE;n„o metropolitana;caatinga;362;BSh;18321;87,24;72,25
2601706;2;Belo Jardim;26;PE;n„o metropolitana;caatinga;726,61;As;79143;32,96;34,5
2601805;2;Bet√¢nia;26;PE;n„o metropolitana;caatinga;498,78;BSh;11320;84,58;74,14
2601904;2;Bezerros;26;PE;n„o metropolitana;caatinga;553,09;As;61398;41,18;26,56
2602001;2;Bodoc√≥;26;PE;n„o metropolitana;caatinga;627,36;As;34469;70,21;56,86
2602100;2;Bom Conselho;26;PE;n„o metropolitana;mata atlantica;561,29;As;43577;40,32;22,74
2602209;2;Bom Jardim;26;PE;n„o metropolitana;caatinga;338,26;As;37190;77,72;67,91
2602308;2;Bonito;26;PE;n„o metropolitana;mata atlantica;488,29;As;37953;44,82;31,18
2602407;2;Brej√£o;26;PE;n„o metropolitana;mata atlantica;705,35;As;9084;63,03;47,92
2602506;2;Brejinho;26;PE;n„o metropolitana;caatinga;789,61;BSh;7706;77,75;57,11
2602605;2;Brejo Da Madre De Deus;26;PE;n„o metropolitana;caatinga;555,68;BSh;48313;63,36;15,3
2602704;2;Buenos Aires;26;PE;n„o metropolitana;mata atlantica;165,67;As;12818;45,02;32,81
2602803;2;Bu√≠que;26;PE;n„o metropolitana;caatinga;615,96;As;49786;92,29;50,88
2602902;2;Cabo De Santo Agostinho;26;PE;metropolitana;mata atlantica;82,25;As;203084;63,72;65,07
2603009;2;Cabrob√≥;26;PE;n„o metropolitana;caatinga;382,04;BSh;30695;80,6;73,58
2603108;2;Cachoeirinha;26;PE;n„o metropolitana;caatinga;572,46;As;19789;31,82;26,71
2603207;2;Caet√©s;26;PE;n„o metropolitana;caatinga;813,73;As;28848;50,56;43,67
2603306;2;Cal√ßado;26;PE;n„o metropolitana;caatinga;683,27;As;11113;32,02;46,94
2603405;2;Calumbi;26;PE;n„o metropolitana;caatinga;533,32;BSh;5241;94,77;41,12
2603454;2;Camaragibe;26;PE;metropolitana;mata atlantica;84,32;As;146912;89,65;76,02
2603504;2;Camocim De S√£o F√©lix;26;PE;n„o metropolitana;mata atlantica;672,25;As;17362;72,21;28,36
2603603;2;Camutanga;26;PE;n„o metropolitana;mata atlantica;212,67;As;7764;60,23;56,37
2603702;2;Canhotinho;26;PE;n„o metropolitana;mata atlantica;571,59;As;24340;37,78;34,46
2603801;2;Capoeiras;26;PE;n„o metropolitana;caatinga;834,36;As;18445;51,5;43,44
2603900;2;Carna√≠ba;26;PE;n„o metropolitana;caatinga;610,26;BSh;18437;16,91;15,91
2603926;2;Carnaubeira Da Penha;26;PE;n„o metropolitana;caatinga;474,98;BSh;12226;84,46;15,43
2604007;2;Carpina;26;PE;n„o metropolitana;mata atlantica;134,06;As;78865;95,53;81,97
2604106;2;Caruaru;26;PE;metropolitana;caatinga;538,64;BSh;378180;20,74;12,17
2604155;2;Casinhas;26;PE;n„o metropolitana;caatinga;436,27;As;12629;74,77;64,27
2604205;2;Catende;26;PE;n„o metropolitana;mata atlantica;255,97;As;31975;62,23;57,37
2604304;2;Cedro;26;PE;n„o metropolitana;caatinga;523,16;BSh;10512;80,8;19,55
2604403;2;Ch√£ De Alegria;26;PE;n„o metropolitana;mata atlantica;135,7;As;12387;66,49;46,08
2604502;2;Ch√£ Grande;26;PE;n„o metropolitana;mata atlantica;465,56;As;20494;93,75;3,89
2604601;2;Condado;26;PE;n„o metropolitana;mata atlantica;79;As;24586;63,78;48,46
2604700;2;Correntes;26;PE;n„o metropolitana;mata atlantica;536,01;As;17153;76,89;55,6
2604809;2;Cort√™s;26;PE;n„o metropolitana;mata atlantica;409,02;Am;10361;46,68;21,39
2604908;2;Cumaru;26;PE;n„o metropolitana;caatinga;360,46;As;15824;90,42;81,27
2605004;2;Cupira;26;PE;n„o metropolitana;caatinga;448,79;As;23474;51,99;53,31
2605103;2;Cust√≥dia;26;PE;n„o metropolitana;caatinga;545,61;BSh;35915;28,04;73,02
2605152;2;Dormentes;26;PE;n„o metropolitana;caatinga;489,84;BSh;16159;76,47;38,47
2605202;2;Escada;26;PE;n„o metropolitana;mata atlantica;144,63;Am;59526;49,11;17,62
2605301;2;Exu;26;PE;n„o metropolitana;caatinga;695,42;As;31803;80,56;21,8
2605400;2;Feira Nova;26;PE;n„o metropolitana;mata atlantica;158,53;As;21362;100;81,36
2605459;2;Fernando de Noronha;26;PE;metropolitana;mata atlantica;323;As;2947;82,13;50,19
2605509;2;Ferreiros;26;PE;n„o metropolitana;mata atlantica;97,64;As;15040;43,54;33,48
2605608;2;Flores;26;PE;n„o metropolitana;caatinga;562,54;BSh;20213;64,22;42,14
2605707;2;Floresta;26;PE;n„o metropolitana;caatinga;394,89;BSh;30110;52,08;13,67
2605806;2;Frei Miguelinho;26;PE;n„o metropolitana;caatinga;385,45;As;13666;65,2;54,56
2605905;2;Gameleira;26;PE;n„o metropolitana;mata atlantica;126,76;Am;18012;89,09;53,8
2606002;2;Garanhuns;26;PE;n„o metropolitana;caatinga;759,67;As;142286;62,44;35,65
2606101;2;Gl√≥ria Do Goit√°;26;PE;n„o metropolitana;mata atlantica;186,23;As;29123;84,99;34,47
2606200;2;Goiana;26;PE;n„o metropolitana;mata atlantica;44,96;Am;80983;50,12;30,42
2606309;2;Granito;26;PE;n„o metropolitana;caatinga;474,71;BSh;6971;84,82;66,15
2606408;2;Gravat√°;26;PE;n„o metropolitana;caatinga;459,72;As;85983;50,52;37,76
2606507;2;Iati;26;PE;n„o metropolitana;caatinga;425,31;As;17118;65,06;35,12
2606606;2;Ibimirim;26;PE;n„o metropolitana;caatinga;498,87;BSh;27406;58,5;48,7
2606705;2;Ibirajuba;26;PE;n„o metropolitana;caatinga;580,36;As;7127;85,51;20,48
2606804;2;Igarassu;26;PE;metropolitana;mata atlantica;69,89;Am;115281;51,03;37,48
2606903;2;Iguaracy;26;PE;n„o metropolitana;caatinga;631,25;BSh;10950;39,44;27,09
2607000;2;Inaj√°;26;PE;n„o metropolitana;caatinga;483,93;BSh;23871;46,12;43,65
2607109;2;Ingazeira;26;PE;n„o metropolitana;caatinga;575,14;BSh;4750;84,1;51,32
2607208;2;Ipojuca;26;PE;metropolitana;mata atlantica;62,21;Am;98762;61,32;21,82
2607307;2;Ipubi;26;PE;n„o metropolitana;caatinga;760,42;As;28838;85,46;82,93
2607406;2;Itacuruba;26;PE;n„o metropolitana;caatinga;319,14;BSh;4394;44,9;33,22
2607505;2;Ita√≠ba;26;PE;n„o metropolitana;caatinga;448,89;As;33498;69,95;20,31
2607604;2;Ilha De Itamarac√°;26;PE;metropolitana;mata atlantica;20;Am;22879;88,45;18,78
2607653;2;Itamb√©;26;PE;n„o metropolitana;mata atlantica;100,11;As;34925;65,17;54,06
2607703;2;Itapetim;26;PE;n„o metropolitana;caatinga;667,15;BSh;13492;93,24;25,37
2607752;2;Itapissuma;26;PE;metropolitana;mata atlantica;23,04;Am;27565;86,78;9,63
2607802;2;Itaquitinga;26;PE;n„o metropolitana;mata atlantica;96,78;As;16562;94,03;46,75
2607901;2;Jaboat√£o Dos Guararapes;26;PE;metropolitana;mata atlantica;63,09;As;653793;56,78;34,23
2607950;2;Jaqueira;26;PE;n„o metropolitana;mata atlantica;301,56;As;10237;50,6;56,47
2608008;2;Jata√∫ba;26;PE;n„o metropolitana;caatinga;650,71;BSh;15419;67,71;70,27
2608057;2;Jatob√°;26;PE;n„o metropolitana;caatinga;311,14;BSh;14002;45,43;17,67
2608107;2;Jo√£o Alfredo;26;PE;n„o metropolitana;caatinga;296,59;As;27710;71,52;51,55
2608206;2;Joaquim Nabuco;26;PE;n„o metropolitana;mata atlantica;235,99;Am;13099;47,23;49,35
2608255;2;Jucati;26;PE;n„o metropolitana;caatinga;759,06;As;11536;66,55;52,58
2608305;2;Jupi;26;PE;n„o metropolitana;caatinga;741,07;As;15336;67,02;65,21
2608404;2;Jurema;26;PE;n„o metropolitana;mata atlantica;713,95;As;12713;74,41;10,23
2608453;2;Lagoa Do Carro;26;PE;n„o metropolitana;mata atlantica;126,89;As;17368;81,87;15,17
2608503;2;Lagoa De Itaenga;26;PE;n„o metropolitana;mata atlantica;139,08;As;18813;54,62;53,44
2608602;2;Lagoa Do Ouro;26;PE;n„o metropolitana;mata atlantica;637,87;As;11859;58,33;47,52
2608701;2;Lagoa Dos Gatos;26;PE;n„o metropolitana;mata atlantica;561;As;14139;66,97;40,54
2608750;2;Lagoa Grande;26;PE;n„o metropolitana;caatinga;429,87;BSh;23580;82,14;65,24
2608800;2;Lajedo;26;PE;n„o metropolitana;caatinga;644,75;As;39436;84,14;46,19
2608909;2;Limoeiro;26;PE;n„o metropolitana;mata atlantica;168,92;As;55917;70,02;62,08
2609006;2;Macaparana;26;PE;n„o metropolitana;mata atlantica;459,7;As;23187;58,55;23,57
2609105;2;Machados;26;PE;n„o metropolitana;mata atlantica;291,14;As;11068;30,23;5,71
2609154;2;Manari;26;PE;n„o metropolitana;caatinga;576,35;BSh;24255;70,39;22,07
2609204;2;Maraial;26;PE;n„o metropolitana;mata atlantica;305,2;As;8935;57,67;56,08
2609303;2;Mirandiba;26;PE;n„o metropolitana;caatinga;503,59;BSh;13359;78,41;52,66
2609402;2;Moreno;26;PE;metropolitana;mata atlantica;158,72;As;54637;85,8;78,04
2609501;2;Nazar√© Da Mata;26;PE;n„o metropolitana;mata atlantica;90,71;As;30589;96,42;57,95
2609600;2;Olinda;26;PE;metropolitana;mata atlantica;20,36;Am;349920;48,64;21,9
2609709;2;Orob√≥;26;PE;n„o metropolitana;mata atlantica;421,27;As;21173;49,59;38,87
2609808;2;Oroc√≥;26;PE;n„o metropolitana;caatinga;374,18;BSh;13670;45,64;61,06
2609907;2;Ouricuri;26;PE;n„o metropolitana;caatinga;483,96;BSh;65200;80,33;57,42
2610004;2;Palmares;26;PE;n„o metropolitana;mata atlantica;195,65;As;53987;69,47;54,03
2610103;2;Palmeirina;26;PE;n„o metropolitana;mata atlantica;590,83;As;7032;61,65;57,83
2610202;2;Panelas;26;PE;n„o metropolitana;caatinga;646,74;As;22412;34,01;4,74
2610301;2;Paranatama;26;PE;n„o metropolitana;caatinga;780,67;As;12181;39,59;36,26
2610400;2;Parnamirim;26;PE;n„o metropolitana;caatinga;418,58;BSh;18563;58,6;17,68
2610509;2;Passira;26;PE;n„o metropolitana;caatinga;207,16;As;28235;64,67;32,08
2610608;2;Paudalho;26;PE;n„o metropolitana;mata atlantica;116,25;As;55072;91,04;61,51
2610707;2;Paulista;26;PE;metropolitana;mata atlantica;38,85;Am;348253;54,54;43,61
2610806;2;Pedra;26;PE;n„o metropolitana;caatinga;536,62;BSh;22884;72,7;63,49
2610905;2;Pesqueira;26;PE;n„o metropolitana;caatinga;790,95;As;60853;72,27;70,43
2611002;2;Petrol√¢ndia;26;PE;n„o metropolitana;caatinga;365,83;BSh;34302;88,69;73,92
2611101;2;Petrolina;26;PE;n„o metropolitana;caatinga;420,6;BSh;388145;63,81;46,77
2611200;2;Po√ß√£o;26;PE;n„o metropolitana;caatinga;903,53;As;10499;65,46;67,06
2611309;2;Pombos;26;PE;n„o metropolitana;mata atlantica;340,64;As;29499;67,91;45,57
2611408;2;Primavera;26;PE;n„o metropolitana;mata atlantica;367,43;As;13536;59,07;50,59
2611507;2;Quipap√°;26;PE;n„o metropolitana;mata atlantica;555,49;As;17873;42,46;28,99
2611533;2;Quixaba;26;PE;n„o metropolitana;caatinga;628,46;As;6508;97,86;70,58
2611606;2;Recife;26;PE;metropolitana;mata atlantica;32,92;Am;1494586;53,16;50,67
2611705;2;Riacho Das Almas;26;PE;n„o metropolitana;caatinga;442,83;As;20307;80,08;66,81
2611804;2;Ribeir√£o;26;PE;n„o metropolitana;mata atlantica;151,08;Am;33484;60,27;34,7
2611903;2;Rio Formoso;26;PE;n„o metropolitana;mata atlantica;86,04;Am;19905;58,9;29,85
2612000;2;Sair√©;26;PE;n„o metropolitana;mata atlantica;628,12;As;10910;33,1;13,08
2612109;2;Salgadinho;26;PE;n„o metropolitana;caatinga;253,68;As;5733;81,76;64,16
2612208;2;Salgueiro;26;PE;n„o metropolitana;caatinga;481,48;BSh;62206;54,27;38,02
2612307;2;Salo√°;26;PE;n„o metropolitana;caatinga;694,29;As;13530;71,01;52,2
2612406;2;Sanhar√≥;26;PE;n„o metropolitana;caatinga;725,58;As;18606;32,3;27,64
2612455;2;Santa Cruz;26;PE;n„o metropolitana;caatinga;490,52;BSh;14178;52,93;45,67
2612471;2;Santa Cruz Da Baixa Verde;26;PE;n„o metropolitana;caatinga;801,21;As;11598;95,68;87,6
2612505;2;Santa Cruz Do Capibaribe;26;PE;n„o metropolitana;caatinga;511,22;BSh;97386;29,47;9,15
2612554;2;Santa Filomena;26;PE;n„o metropolitana;caatinga;573,37;BSh;11613;36,18;41,32
2612604;2;Santa Maria Da Boa Vista;26;PE;n„o metropolitana;caatinga;398,62;BSh;40464;42,56;24,57
2612703;2;Santa Maria Do Cambuc√°;26;PE;n„o metropolitana;caatinga;477,56;As;13715;63,76;52,46
2612802;2;Santa Terezinha;26;PE;n„o metropolitana;caatinga;728,97;BSh;10164;57,13;24,36
2612901;2;S√£o Benedito Do Sul;26;PE;n„o metropolitana;mata atlantica;459,54;As;15605;59,26;48,05
2613008;2;S√£o Bento Do Una;26;PE;n„o metropolitana;caatinga;661,99;As;48621;76,4;51,33
2613107;2;S√£o Caitano;26;PE;n„o metropolitana;caatinga;638,68;BSh;36982;48,08;26,93
2613206;2;S√£o Jo√£o;26;PE;n„o metropolitana;caatinga;736,05;As;23411;75,62;67,13
2613305;2;S√£o Joaquim Do Monte;26;PE;n„o metropolitana;caatinga;485,25;As;20098;83,88;5,19
2613404;2;S√£o Jos√© Da Coroa Grande;26;PE;n„o metropolitana;mata atlantica;47,13;Am;18802;56,29;35,96
2613503;2;S√£o Jos√© Do Belmonte;26;PE;n„o metropolitana;caatinga;543,26;BSh;34836;66,9;64,55
2613602;2;S√£o Jos√© Do Egito;26;PE;n„o metropolitana;caatinga;616,36;BSh;31154;82,51;38,89
2613701;2;S√£o Louren√ßo Da Mata;26;PE;metropolitana;mata atlantica;105,22;As;110765;65,4;56,55
2613800;2;S√£o Vicente F√©rrer;26;PE;n„o metropolitana;mata atlantica;443,87;As;16331;70,92;71,84
2613909;2;Serra Talhada;26;PE;n„o metropolitana;caatinga;488,96;BSh;91624;37,91;35,79
2614006;2;Serrita;26;PE;n„o metropolitana;caatinga;482,36;BSh;18204;62,07;59,15
2614105;2;Sert√¢nia;26;PE;n„o metropolitana;caatinga;575,29;BSh;31593;74,99;34,33
2614204;2;Sirinha√©m;26;PE;n„o metropolitana;mata atlantica;60,47;Am;37503;57,03;12,48
2614303;2;Moreil√¢ndia;26;PE;n„o metropolitana;caatinga;601,74;As;10503;38,9;36,89
2614402;2;Solid√£o;26;PE;n„o metropolitana;caatinga;672,89;As;5246;76,72;58,83
2614501;2;Surubim;26;PE;n„o metropolitana;caatinga;366,64;As;63979;78,11;72,11
2614600;2;Tabira;26;PE;n„o metropolitana;caatinga;613,84;BSh;27505;60,29;54,46
2614709;2;Tacaimb√≥;26;PE;n„o metropolitana;caatinga;620,57;As;13608;42,5;22,15
2614808;2;Tacaratu;26;PE;n„o metropolitana;caatinga;464,53;BSh;23166;72,43;19,35
2614857;2;Tamandar√©;26;PE;n„o metropolitana;mata atlantica;65,96;Am;23494;81,12;44,16
2615003;2;Taquaritinga Do Norte;26;PE;n„o metropolitana;caatinga;527,74;BSh;24335;44,3;57,16
2615102;2;Terezinha;26;PE;n„o metropolitana;mata atlantica;665,01;As;6646;60,1;47,67
2615201;2;Terra Nova;26;PE;n„o metropolitana;caatinga;402,13;BSh;8832;88,79;67,59
2615300;2;Timba√∫ba;26;PE;n„o metropolitana;mata atlantica;215,77;As;46004;96,82;79,92
2615409;2;Toritama;26;PE;n„o metropolitana;caatinga;383,86;BSh;40375;80,23;24,07
2615508;2;Tracunha√©m;26;PE;n„o metropolitana;mata atlantica;112,23;As;13874;74,36;44,18
2615607;2;Trindade;26;PE;n„o metropolitana;caatinga;521,52;BSh;30231;56,35;21,77
2615706;2;Triunfo;26;PE;n„o metropolitana;caatinga;728,57;As;14647;38,04;32,73
2615805;2;Tupanatinga;26;PE;n„o metropolitana;caatinga;627,69;BSh;28352;79,28;60,65
2615904;2;Tuparetama;26;PE;n„o metropolitana;caatinga;613,02;BSh;8018;66,18;56,54
2616001;2;Venturosa;26;PE;n„o metropolitana;caatinga;638,03;As;17676;38,99;41,3
2616100;2;Verdejante;26;PE;n„o metropolitana;caatinga;508,35;BSh;9170;41,86;15,71
2616183;2;Vertente Do L√©rio;26;PE;n„o metropolitana;caatinga;466,45;As;7549;71,95;39,81
2616209;2;Vertentes;26;PE;n„o metropolitana;caatinga;450,21;As;21393;69,52;58,8
2616308;2;Vic√™ncia;26;PE;n„o metropolitana;mata atlantica;176,45;As;26254;87,57;64,43
2616407;2;Vit√≥ria De Santo Ant√£o;26;PE;n„o metropolitana;mata atlantica;252,78;As;135182;76,05;56,08
2616506;2;Xex√©u;26;PE;n„o metropolitana;mata atlantica;166,71;As;11288;36,32;29,88
2700102;2;√Ågua Branca;27;AL;n„o metropolitana;caatinga;368,41;As;19011;81,66;19,07
2700201;2;Anadia;27;AL;n„o metropolitana;mata atlantica;189,35;As;13960;91,27;19,21
2700300;2;Arapiraca;27;AL;n„o metropolitana;caatinga;244,27;As;235085;76,75;24,29
2700409;2;Atalaia;27;AL;metropolitana;mata atlantica;142,86;As;37356;88,03;23,61
2700508;2;Barra De Santo Ant√¥nio;27;AL;metropolitana;mata atlantica;43,37;Am;16405;94,72;53,92
2700607;2;Barra De S√£o Miguel;27;AL;metropolitana;mata atlantica;46,87;As;7952;63,6;21,48
2700706;2;Batalha;27;AL;n„o metropolitana;caatinga;163,55;BSh;16016;58,86;18,27
2700805;2;Bel√©m;27;AL;n„o metropolitana;caatinga;317,13;As;4589;29,74;35,71
2700904;2;Belo Monte;27;AL;n„o metropolitana;caatinga;127,84;BSh;5935;85,58;66,35
2701001;2;Boca Da Mata;27;AL;n„o metropolitana;mata atlantica;142,24;As;21175;61,38;36,64
2701100;2;Branquinha;27;AL;n„o metropolitana;mata atlantica;230,36;As;9474;55,78;0,27
2701209;2;Cacimbinhas;27;AL;n„o metropolitana;caatinga;245,95;As;10387;79,37;9,81
2701308;2;Cajueiro;27;AL;n„o metropolitana;mata atlantica;167,7;As;16035;75,48;57,2
2701357;2;Campestre;27;AL;n„o metropolitana;mata atlantica;138,39;Am;6656;96,71;23,32
2701407;2;Campo Alegre;27;AL;n„o metropolitana;mata atlantica;146,09;As;32020;51,73;7,61
2701506;2;Campo Grande;27;AL;n„o metropolitana;caatinga;150,82;As;8138;34,13;6,11
2701605;2;Canapi;27;AL;n„o metropolitana;caatinga;356,95;As;15434;78,89;56,43
2701704;2;Capela;27;AL;n„o metropolitana;mata atlantica;188,28;As;15023;56,56;0,24
2701803;2;Carneiros;27;AL;n„o metropolitana;caatinga;332,18;As;8992;62,68;6,11
2701902;2;Ch√£ Preta;27;AL;n„o metropolitana;mata atlantica;449,14;As;5908;34,43;1,75
2702009;2;Coit√© Do N√≥ia;27;AL;n„o metropolitana;caatinga;254,33;As;10791;80,54;68,18
2702108;2;Col√¥nia Leopoldina;27;AL;n„o metropolitana;mata atlantica;314,7;As;15673;87,62;15,02
2702207;2;Coqueiro Seco;27;AL;metropolitana;mata atlantica;55,42;Am;5579;87,8;16,68
2702306;2;Coruripe;27;AL;n„o metropolitana;mata atlantica;62,46;As;49951;49,63;7,46
2702355;2;Cra√≠bas;27;AL;n„o metropolitana;caatinga;234,88;BSh;25330;88,05;73,93
2702405;2;Delmiro Gouveia;27;AL;n„o metropolitana;caatinga;250,26;BSh;51215;52,95;0,82
2702504;2;Dois Riachos;27;AL;n„o metropolitana;caatinga;264,57;As;9754;24,18;6,35
2702553;2;Estrela De Alagoas;27;AL;n„o metropolitana;caatinga;299,33;As;15322;32,58;7,74
2702603;2;Feira Grande;27;AL;n„o metropolitana;caatinga;196,03;As;22701;88,93;1,5
2702702;2;Feliz Deserto;27;AL;n„o metropolitana;mata atlantica;18,86;As;3947;63,05;57,05
2702801;2;Flexeiras;27;AL;n„o metropolitana;mata atlantica;169,97;As;9520;42,74;2,43
2702900;2;Girau Do Ponciano;27;AL;n„o metropolitana;caatinga;226,6;As;35899;83,68;58,86
2703007;2;Ibateguara;27;AL;n„o metropolitana;mata atlantica;488,28;As;13699;42,79;6,06
2703106;2;Igaci;27;AL;n„o metropolitana;caatinga;250,31;As;23996;39,41;6,95
2703205;2;Igreja Nova;27;AL;n„o metropolitana;mata atlantica;63,2;As;21227;46,74;13,79
2703304;2;Inhapi;27;AL;n„o metropolitana;caatinga;309,94;As;15158;75,85;6,43
2703403;2;Jacar√© Dos Homens;27;AL;n„o metropolitana;caatinga;154,13;BSh;5071;63,69;26,77
2703502;2;Jacu√≠pe;27;AL;n„o metropolitana;mata atlantica;112,11;Am;5340;57,81;12,04
2703601;2;Japaratinga;27;AL;n„o metropolitana;mata atlantica;37,24;Am;9307;65,52;1,29
2703700;2;Jaramataia;27;AL;n„o metropolitana;caatinga;176,75;BSh;4992;76,77;2,05
2703759;2;Jequi√° Da Praia;27;AL;n„o metropolitana;mata atlantica;65,26;As;9480;58,91;15,69
2703809;2;Joaquim Gomes;27;AL;n„o metropolitana;mata atlantica;211,61;As;17080;65,75;4,18
2703908;2;Jundi√°;27;AL;n„o metropolitana;mata atlantica;116,23;Am;4088;59,11;1,15
2704005;2;Junqueiro;27;AL;n„o metropolitana;mata atlantica;170,04;As;23902;62,13;5,3
2704104;2;Lagoa Da Canoa;27;AL;n„o metropolitana;caatinga;265,85;As;18480;46,08;11,6
2704203;2;Limoeiro De Anadia;27;AL;n„o metropolitana;mata atlantica;201,49;As;24698;97,63;48,42
2704302;2;Macei√≥;27;AL;metropolitana;mata atlantica;58,91;Am;960667;53,69;23,97
2704401;2;Major Isidoro;27;AL;n„o metropolitana;caatinga;203,08;As;18081;65,4;38,24
2704500;2;Maragogi;27;AL;n„o metropolitana;mata atlantica;63,48;Am;32540;52,47;13,61
2704609;2;Maravilha;27;AL;n„o metropolitana;caatinga;343,01;As;9515;92,39;28,39
2704708;2;Marechal Deodoro;27;AL;metropolitana;mata atlantica;48,37;Am;61177;83,05;69,28
