"";"xpm";"tpm";"dc3m";"dcmaxm";"dcim";"ds3m";"dsmaxm";"stm";"incm";"xpmp";"tpmp";"dc3mp";"dcmaxmp";"dcimp";"ds3mp";"dsmaxmp";"stmp";"incmp";"cluster_4";"class_cluster"
"2704104";18,1666666666667;17,8333333333333;0,166666666666667;4,33333333333333;0,333333333333333;2,83333333333333;28,5;1,59;814,305;-0,10646111817019;-0,579168732038084;-0,47972983899063;0,0149096261770406;-0,378981790574862;0,410548224306802;0,399097047240008;-0,0407801067521769;-0,0857704776333706;4;"Episódico/Epidêmico"
"2704203";24,8333333333333;26;0,833333333333333;5,16666666666667;1;3,33333333333333;12,1666666666667;2,08666666666667;785,756666666667;-0,0516850555089949;0,584012766745723;0,729916928782905;0,139156510985713;0,640413397968936;0,924602908368761;-0,823736950118029;0,00487177443543717;-0,107398559422896;4;"Episódico/Epidêmico"
"2704302";324,5;33,3333333333333;2,83333333333333;31,8333333333333;0,333333333333333;0;0,833333333333333;59,9366666666667;461,345;2,41049896111174;1,62850227585771;4,35885723210351;4,11505682486322;-0,378981790574862;-2,50242831871097;-1,67223400950932;5,32224357316727;-0,353171297824775;1;"Epidêmico"
"2704401";7;35,1666666666667;0,166666666666667;0,666666666666667;0,5;3;29,8333333333333;0,121666666666667;126,238333333333;-0,198211023127692;1,88962465313571;-0,47972983899063;-0,531776666981117;-0,124132993438913;0,581899785660788;0,498920230697807;-0,175744225296768;-0,607046517448172;4;"Episódico/Epidêmico"
"2704500";25,5;36;1;6,33333333333333;1,66666666666667;2,66666666666667;9,5;1,94;736,693333333333;-0,0462074492428753;2,00831664280753;1,03232862072629;0,313102149717854;1,65980858651273;0,239196662952815;-1,02338331703363;-0,00860931799580457;-0,144568707809845;4;"Episódico/Epidêmico"
"2704609";9,66666666666667;15,1666666666667;0,166666666666667;0,833333333333333;0,166666666666667;2;35,8333333333333;0,183333333333333;268,991666666667;-0,176300598063214;-0,958983098987898;-0,47972983899063;-0,506927290019383;-0,633830587710812;-0,44620958246313;0,948124556257902;-0,170076038706359;-0,498897269889269;2;"Episódico"
"2704708";63,1666666666667;26,8333333333333;0,666666666666667;5,83333333333333;1;2,66666666666667;11,6666666666667;6,04;915,613333333333;0,263277304792878;0,70270475641754;0,427505236839521;0,238554018832651;0,640413397968936;0,239196662952815;-0,861170643914704;0,368248493150272;-0,00901976529894892;4;"Episódico/Epidêmico"
"2704807";7,83333333333333;22,8333333333333;0,166666666666667;1,16666666666667;0,333333333333333;2;37,6666666666667;0,138333333333333;209,66;-0,191364015295043;0,132983205992819;-0,47972983899063;-0,457228536095914;-0,378981790574862;-0,44620958246313;1,08538143351238;-0,174212282975036;-0,543846658856828;2;"Episódico"
"2704906";2;20,1666666666667;0;0;0;1,66666666666667;43,5;0,0166666666666667;176,958333333333;-0,239293070123589;-0,246831160956996;-0,782141530934013;-0,631174174828055;-0,888679384846761;-0,788912705171103;1,52210786114025;-0,185395461923679;-0,568621286260195;2;"Episódico"
"2705002";9,5;28,5;0,166666666666667;1,33333333333333;0,666666666666667;2,66666666666667;24,8333333333333;0,416666666666667;184,976666666667;-0,177669999629744;0,940088735761175;-0,47972983899063;-0,432379159134179;0,130715803697037;0,239196662952815;0,124583292731061;-0,148628846202111;-0,562546634996876;4;"Episódico/Epidêmico"
"2705101";22,5;27,6666666666667;0,166666666666667;5;0,166666666666667;3,5;16,1666666666667;1,40666666666667;891,571666666667;-0,0708566774404132;0,821396746089358;-0,47972983899063;0,114307134023978;-0,633830587710812;1,09595446972275;-0,524267399744632;-0,0576314722912291;-0,0272336178188804;4;"Episódico/Epidêmico"
"2705200";25,5;25,5;0,166666666666667;1,66666666666667;0,666666666666667;2,33333333333333;29,1666666666667;0,906666666666667;671,743333333333;-0,0462074492428753;0,512797572942633;-0,47972983899063;-0,38268040521071;0,130715803697037;-0,103506459755157;0,449008638968907;-0,10358974194319;-0,193774519435615;4;"Episódico/Epidêmico"
"2705309";1,5;14,3333333333333;0;0;0;1,83333333333333;45,6666666666667;0,0133333333333333;58,5016666666667;-0,243401274823179;-1,07767508865972;-0,782141530934013;-0,631174174828055;-0,888679384846761;-0,617561143817116;1,68432053425917;-0,185701850388026;-0,658363494509874;2;"Episódico"
"2705408";2;27;0;0,166666666666667;0,166666666666667;1,83333333333333;35,5;0,02;68,8683333333333;-0,239293070123589;0,726443154351904;-0,782141530934013;-0,60632479786632;-0,633830587710812;-0,617561143817116;0,923168760393452;-0,185089073459333;-0,650509757062804;2;"Episódico"
