muni_code;dengue_pattern_10_19;dengue_pattern_20_22;Transition;temp_med;umid_med;precip_tot;thr_temp;thr_umid;thr_prec;thr_temp_umid;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
2200608;Episódico/Epidêmico;Episódico;Melhorou;27,4;68,4;335,6;366,3;250,3;3,7;250,3;Angical Do Piauí;22;PI;nao metropolitana;cerrado;217,49;Aw;6827;7,9;96,01;60,64
2200707;Episódico;Episódico;Se manteve;26,3;62,8;203,6;366,3;225,3;4;225,3;Anísio De Abreu;22;PI;nao metropolitana;caatinga;490,81;Aw;9401;18,26;57,9;38,67
2200806;Episódico;Episódico/Epidêmico;Piorou;27,1;65,3;292,8;366,3;223,3;3,3;223,3;Antônio Almeida;22;PI;nao metropolitana;cerrado;339,9;Aw;3155;13,38;90,89;67,12
2200905;Episódico;Episódico/Epidêmico;Piorou;28,2;61,8;268,9;366,3;203;3,7;203;Aroazes;22;PI;nao metropolitana;cerrado;246,97;Aw;5369;1,42;78,14;50,18
2200954;Episódico;Episódico;Se manteve;28,2;58;161,6;366,3;173,7;2;173,7;Aroeiras Do Itaim;22;PI;nao metropolitana;caatinga;264,97;BSh;2709;10,47;55,76;10,76
2201002;Episódico;Episódico;Se manteve;28,1;62,2;232,7;366,3;206,7;3,3;206,7;Arraial;22;PI;nao metropolitana;caatinga;189,93;Aw;4519;10,08;75,68;53,12
2201051;Episódico;Episódico;Se manteve;26,4;62,8;231,9;366,3;197,3;2,7;197,3;Assunção Do Piauí;22;PI;nao metropolitana;caatinga;611,51;As;7467;13,46;79,34;31,15
2201101;Episódico;Episódico;Se manteve;26,6;60,5;210,1;366,3;189,3;2,7;189,3;Avelino Lopes;22;PI;nao metropolitana;caatinga;495,11;Aw;10806;1,32;70,09;58,05
2201150;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27;64,1;362,3;366,3;224,7;3;224,7;Baixa Grande Do Ribeiro;22;PI;nao metropolitana;cerrado;476,51;Aw;13273;2,18;89,17;58,05
2201176;Episódico;Episódico/Epidêmico;Piorou;27,5;63,7;277,2;366,3;219,7;3,3;219,7;Barra D'alcântara;22;PI;nao metropolitana;cerrado;344,46;Aw;3998;0,76;95,16;53,44
2201200;Episódico/Epidêmico;Episódico;Melhorou;28,3;68,1;463,8;366,3;246,7;7;246,7;Barras;22;PI;nao metropolitana;cerrado;103,01;As;47909;24,57;80,9;40,86
2201309;Episódico;Episódico;Se manteve;26,1;63,7;269,7;366,3;222;2,7;222;Barreiras Do Piauí;22;PI;nao metropolitana;cerrado;468,49;Aw;3271;0,5;90,71;30,02
2201408;Episódico/Epidêmico;Episódico;Melhorou;27,2;69,8;387,1;366,3;260;4,7;260;Barro Duro;22;PI;nao metropolitana;cerrado;197,54;Aw;6641;66;82,24;59,75
2201507;Episódico/Epidêmico;Episódico;Melhorou;28,1;69,7;481;366,3;269,3;8,7;269,3;Batalha;22;PI;nao metropolitana;cerrado;92,88;As;26300;25,65;84,84;34,91
2201556;Episódico;Episódico;Se manteve;27,5;59,4;162,4;366,3;178,7;1,3;178,7;Bela Vista Do Piauí;22;PI;nao metropolitana;caatinga;321,97;BSh;4093;33,44;91,45;41,14
2201572;Episódico;Episódico;Se manteve;27,7;58,7;160,3;366,3;178,7;1,3;178,7;Belém Do Piauí;22;PI;nao metropolitana;caatinga;366,67;BSh;3425;26,91;54,34;46,41
2201606;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;28,6;63,8;306,5;366,3;213;4;213;Beneditinos;22;PI;metropolitana;cerrado;117,71;Aw;9803;38,54;86,96;55,56
2201705;Episódico;Episódico;Se manteve;27,3;62,4;258,2;366,3;207;3;207;Bertolínia;22;PI;nao metropolitana;cerrado;313,78;Aw;5579;1,24;85,87;22,84
2201739;Episódico;Episódico;Se manteve;26,1;62,2;162,7;366,3;209,7;2,3;209,7;Betânia Do Piauí;22;PI;nao metropolitana;caatinga;476,74;BSh;6222;0,06;6,33;27,93
2201770;Episódico;Episódico;Se manteve;28,3;68,1;463,8;366,3;246,7;7;246,7;Boa Hora;22;PI;nao metropolitana;cerrado;115,27;As;6989;19,94;85,59;7,17
2201804;Episódico;Episódico;Se manteve;27,5;59,4;167,7;366,3;185,3;2,3;185,3;Bocaina;22;PI;nao metropolitana;caatinga;320,95;BSh;4078;23,14;95,81;39,05
2201903;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;61,8;232,6;366,3;210,7;1;210,7;Bom Jesus;22;PI;nao metropolitana;cerrado;504,51;Aw;28857;9,42;92,81;70,67
2201919;Sem transmissão;Sem transmissão;Se manteve;27,7;73,7;404,4;366,3;356,7;4,3;356,7;Bom Princípio Do Piauí;22;PI;nao metropolitana;caatinga;61,84;As;5636;20,86;83,9;33,23
2201929;Episódico;Episódico;Se manteve;26,1;63;214,4;366,3;222;4;222;Bonfim Do Piauí;22;PI;nao metropolitana;caatinga;438,01;BSh;5918;4,15;17,78;26,81
2201945;Episódico;Sem transmissão;Melhorou;28,2;65,3;428,8;366,3;221;7,3;221;Boqueirão Do Piauí;22;PI;nao metropolitana;cerrado;123,57;As;6594;9,05;88,09;28,16
2201960;Episódico/Epidêmico;Episódico;Melhorou;27,7;65,5;459;366,3;215;9,7;215;Brasileira;22;PI;nao metropolitana;cerrado;137,56;As;8438;26,87;82,59;41,3
2201988;Sem transmissão;Sem transmissão;Se manteve;27,3;60,3;209,4;366,3;195;3;195;Brejo Do Piauí;22;PI;nao metropolitana;caatinga;391,65;Aw;3899;0;59,2;37,76
2202000;Episódico;Episódico;Se manteve;27,6;71,5;459,9;366,3;313,3;6,3;313,3;Buriti Dos Lopes;22;PI;nao metropolitana;cerrado;52,2;As;19545;32,07;78,48;39,92
2202026;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;63,1;244,1;366,3;190,7;3,3;190,7;Buriti Dos Montes;22;PI;nao metropolitana;caatinga;391,76;As;7440;42,7;83,66;28,7
2202059;Episódico;Sem transmissão;Melhorou;28,4;66,5;414,5;366,3;229,7;5;229,7;Cabeceiras Do Piauí;22;PI;nao metropolitana;cerrado;110,73;As;10001;32,32;83,88;16,39
2202075;Episódico;Episódico;Se manteve;28,1;62,6;251,3;366,3;207,3;3,3;207,3;Cajazeiras Do Piauí;22;PI;nao metropolitana;caatinga;173,63;Aw;3113;46,88;85,59;33,44
2202083;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,6;73;336,2;366,3;355;2,7;355;Cajueiro Da Praia;22;PI;nao metropolitana;caatinga;12,66;As;7963;14,18;62,23;45,57
2202091;Episódico;Sem transmissão;Melhorou;26,8;60,7;171,6;366,3;196;2;196;Caldeirão Grande Do Piauí;22;PI;nao metropolitana;caatinga;652,91;BSh;5503;0,12;7;31,54
2202109;Episódico;Episódico;Se manteve;28,3;58,5;185,5;366,3;177,3;2;177,3;Campinas Do Piauí;22;PI;nao metropolitana;caatinga;268,68;BSh;4948;1,22;51,37;34,67
2202117;Episódico;Episódico;Se manteve;26,6;61;180,9;366,3;198;2,7;198;Campo Alegre Do Fidalgo;22;PI;nao metropolitana;caatinga;380,78;BSh;4605;0,16;34,66;26,23
2202133;Episódico/Epidêmico;Episódico;Melhorou;26,8;60,7;171,6;366,3;196;2;196;Campo Grande Do Piauí;22;PI;nao metropolitana;caatinga;388,07;BSh;6011;12,81;43,53;39,43
2202174;Episódico;Sem transmissão;Melhorou;27,6;74,6;467,9;366,3;353,7;5,3;353,7;Campo Largo Do Piauí;22;PI;nao metropolitana;cerrado;84,29;Aw;7422;0,89;73,7;15,03
2202208;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;28,1;68,2;404,1;366,3;251;6;251;Campo Maior;22;PI;nao metropolitana;cerrado;147,29;As;45252;29,28;91,85;71,79
2202251;Sem transmissão;Sem transmissão;Se manteve;27,5;62,3;259,8;366,3;207,7;3,7;207,7;Canavieira;22;PI;nao metropolitana;caatinga;260,39;Aw;3409;9,92;78,7;22,5
2202307;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27;61,5;238,2;366,3;201,7;4,3;201,7;Canto Do Buriti;22;PI;nao metropolitana;caatinga;453,61;Aw;19355;2,99;66,95;53,64
2202406;Episódico/Epidêmico;Episódico;Melhorou;28,1;66,8;485,7;366,3;232,3;8;232,3;Capitão De Campos;22;PI;nao metropolitana;cerrado;176,55;As;11108;7,74;76,15;32,2
2202455;Episódico;Episódico;Se manteve;26,6;61;180,9;366,3;198;2,7;198;Capitão Gervásio Oliveira;22;PI;nao metropolitana;caatinga;354,66;BSh;3974;4,55;47,02;30,77
2202505;Episódico;Sem transmissão;Melhorou;25,7;63,4;235,9;366,3;227,3;1,3;227,3;Caracol;22;PI;nao metropolitana;caatinga;602,06;Aw;10326;35,87;39,41;30,04
2202539;Episódico;Episódico;Se manteve;27,8;69,1;442,6;366,3;258;7,3;258;Caraúbas Do Piauí;22;PI;nao metropolitana;cerrado;66,05;As;5626;28,15;66,49;24,91
2202554;Episódico;Episódico;Se manteve;26,6;61,2;170,5;366,3;202,7;2;202,7;Caridade Do Piauí;22;PI;nao metropolitana;caatinga;401,25;BSh;5040;0,08;48,93;33,52
2202604;Episódico/Epidêmico;Episódico;Melhorou;28,3;61,4;279,4;366,3;187,3;3,7;187,3;Castelo Do Piauí;22;PI;nao metropolitana;cerrado;262,19;As;19266;17,62;83,74;60,48
2202653;Episódico;Episódico;Se manteve;28;72,1;464,9;366,3;324,7;6,7;324,7;Caxingó;22;PI;nao metropolitana;cerrado;52,87;As;5497;28,57;55,96;22,97
2202703;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,8;70;442,4;366,3;277;8,7;277;Cocal;22;PI;nao metropolitana;caatinga;183,27;As;28121;0,68;58,34;39,02
2202711;Episódico/Epidêmico;Episódico;Melhorou;28,4;66,5;414,5;366,3;229,7;5;229,7;Cocal De Telha;22;PI;nao metropolitana;cerrado;148,25;As;4927;33,96;87,65;45,93
2202729;Episódico/Epidêmico;Episódico;Melhorou;27,8;69,1;442,6;366,3;258;7,3;258;Cocal Dos Alves;22;PI;nao metropolitana;caatinga;230,05;As;6362;12,03;77,36;12,29
2202737;Episódico/Epidêmico;Episódico;Melhorou;28,1;68;380,3;366,3;248,3;5,3;248,3;Coivaras;22;PI;metropolitana;cerrado;174,22;Aw;4110;5,23;89,55;23,25
2202752;Episódico;Episódico;Se manteve;26,8;61,8;245,6;366,3;205,7;2;205,7;Colônia Do Gurguéia;22;PI;nao metropolitana;caatinga;306,57;Aw;6157;1,83;95,39;43,06
2202778;Episódico;Episódico;Se manteve;28,1;61,1;207,3;366,3;200;2,3;200;Colônia Do Piauí;22;PI;nao metropolitana;caatinga;253,09;Aw;6991;0,9;93,47;32,6
2202802;Episódico;Episódico;Se manteve;27,4;59,2;154;366,3;177,3;1,7;177,3;Conceição Do Canindé;22;PI;nao metropolitana;caatinga;319,27;BSh;4943;51,56;63,54;51,18
2202851;Episódico;Episódico;Se manteve;26,5;61,9;218,5;366,3;207,7;3;207,7;Coronel José Dias;22;PI;nao metropolitana;caatinga;411,36;BSh;4243;19,57;34,14;37,32
2202901;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26;63,3;285,1;366,3;216,7;3,7;216,7;Corrente;22;PI;nao metropolitana;cerrado;535,84;Aw;27419;12,89;78,25;60,57
2203008;Episódico;Episódico;Se manteve;25,9;63,5;283,5;366,3;215,3;3,3;215,3;Cristalândia Do Piauí;22;PI;nao metropolitana;cerrado;554,74;Aw;7369;1,29;80,58;37,36
2203107;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;62,3;242,6;366,3;214,3;2,3;214,3;Cristino Castro;22;PI;nao metropolitana;cerrado;381,01;Aw;10509;1,91;89,41;57,79
2203206;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27;60,5;217,4;366,3;190;1,7;190;Curimatá;22;PI;nao metropolitana;caatinga;447,77;Aw;11044;5,01;84,27;55,65
2203230;Episódico;Sem transmissão;Melhorou;26,3;62,6;266,7;366,3;215,7;3,7;215,7;Currais;22;PI;nao metropolitana;cerrado;482,37;Aw;4832;0,44;78,16;17,24
2203255;Episódico;Episódico;Se manteve;27,1;71,9;424,2;366,3;274;6,7;274;Curralinhos;22;PI;metropolitana;cerrado;180,2;Aw;4396;41,92;95,83;17,33
2203271;Episódico;Episódico;Se manteve;27,5;59,2;158;366,3;182,3;2,3;182,3;Curral Novo Do Piauí;22;PI;nao metropolitana;caatinga;510,24;BSh;5073;0,5;39,76;36,78
2203305;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,4;72;387,9;366,3;278;5;278;Demerval Lobão;22;PI;metropolitana;cerrado;112,56;Aw;16359;2,3;90,24;60,49
2203354;Episódico;Episódico;Se manteve;26,5;62,3;197,5;366,3;215;3,7;215;Dirceu Arcoverde;22;PI;nao metropolitana;caatinga;443,83;BSh;7061;0,76;39,17;26,2
2203404;Episódico;Episódico;Se manteve;27,2;61,7;223,6;366,3;203,7;2;203,7;Dom Expedito Lopes;22;PI;nao metropolitana;caatinga;454,57;As;6315;3,59;92,3;83,35
2203420;Episódico;Episódico;Se manteve;26;67,1;336;366,3;234,7;6;234,7;Domingos Mourão;22;PI;nao metropolitana;caatinga;236,68;As;4071;44,33;69,09;33,73
2203453;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27;60,3;208,5;366,3;186;2,7;186;Dom Inocêncio;22;PI;nao metropolitana;caatinga;405,14;BSh;9036;6,45;21,51;22,09
2203503;Episódico/Epidêmico;Episódico;Melhorou;28,1;63,1;276,7;366,3;215,3;3,7;215,3;Elesbão Veloso;22;PI;nao metropolitana;cerrado;232,67;Aw;13574;54,26;91,88;67
2203602;Episódico;Episódico;Se manteve;26,9;62,4;229;366,3;206;2,7;206;Eliseu Martins;22;PI;nao metropolitana;caatinga;324,75;Aw;4377;37;90,96;71,67
2203701;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;28,1;70,8;433,6;366,3;290,7;6,7;290,7;Esperantina;22;PI;nao metropolitana;cerrado;84,36;Aw;40968;4,07;82,34;53,7
2203750;Episódico;Episódico;Se manteve;26,4;63,1;204,2;366,3;227,3;3;227,3;Fartura Do Piauí;22;PI;nao metropolitana;caatinga;447,66;BSh;5284;1,59;28,11;18,33
2203800;Episódico;Episódico;Se manteve;27,1;61,8;258,8;366,3;202,3;3,7;202,3;Flores Do Piauí;22;PI;nao metropolitana;caatinga;326,69;Aw;4415;33,62;72,92;58,23
2203859;Episódico;Sem transmissão;Melhorou;28,3;58,1;178,8;366,3;171,7;3;171,7;Floresta Do Piauí;22;PI;nao metropolitana;caatinga;258,47;BSh;2334;1,48;73,86;37,47
2203909;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,9;64;280,1;366,3;216;3;216;Floriano;22;PI;nao metropolitana;cerrado;211,47;Aw;62593;33,07;92,3;81,3
2204006;Episódico;Sem transmissão;Melhorou;27,5;63,7;277,2;366,3;219,7;3,3;219,7;Francinópolis;22;PI;nao metropolitana;cerrado;297,64;Aw;4506;0,85;90,14;67,62
2204105;Episódico/Epidêmico;Episódico;Melhorou;28;63,9;279,4;366,3;218,7;3,7;218,7;Francisco Ayres;22;PI;nao metropolitana;caatinga;181,26;Aw;4407;30,61;82,77;48,6
2204154;Episódico;Episódico/Epidêmico;Piorou;26,8;60,7;171,6;366,3;196;2;196;Francisco Macedo;22;PI;nao metropolitana;caatinga;458,42;BSh;2921;2,29;41,86;40,84
2204204;Episódico;Episódico;Se manteve;26,9;61,1;191,7;366,3;197,7;2,3;197,7;Francisco Santos;22;PI;nao metropolitana;caatinga;399,62;BSh;8257;8,1;63;51,91
2204303;Episódico/Epidêmico;Episódico;Melhorou;26;62,3;162,5;366,3;204;2;204;Fronteiras;22;PI;nao metropolitana;caatinga;517,51;BSh;10293;44,53;71,04;58,48
2204352;Episódico;Episódico;Se manteve;27,7;58,7;160,3;366,3;178,7;1,3;178,7;Geminiano;22;PI;nao metropolitana;caatinga;306,6;BSh;5447;8,05;60,75;41,37
2204402;Episódico/Epidêmico;Episódico;Melhorou;26,1;63,7;269,7;366,3;222;2,7;222;Gilbués;22;PI;nao metropolitana;cerrado;467,09;Aw;10926;3,37;81,54;41,95
2204501;Episódico/Epidêmico;Episódico;Melhorou;27,6;65,4;293,1;366,3;223,7;3,3;223,7;Guadalupe;22;PI;nao metropolitana;cerrado;200,44;Aw;10305;29,77;94,02;85,37
2204550;Episódico;Episódico/Epidêmico;Piorou;25,7;63,2;247,3;366,3;221,3;3;221,3;Guaribas;22;PI;nao metropolitana;caatinga;560,9;Aw;4281;30,6;54,76;26,03
2204600;Episódico;Episódico;Se manteve;27,6;66;312,1;366,3;235;4;235;Hugo Napoleão;22;PI;nao metropolitana;cerrado;224,86;Aw;3526;44,3;82,21;73,22
2204659;Episódico;Episódico/Epidêmico;Piorou;27,5;77,3;491,9;366,3;366,3;8;366,3;Ilha Grande;22;PI;nao metropolitana;caatinga;4,27;As;9207;5,05;86,86;61,64
2204709;Episódico/Epidêmico;Episódico;Melhorou;27;62,6;249,7;366,3;210,3;2,3;210,3;Inhuma;22;PI;nao metropolitana;caatinga;466,21;As;14803;5,2;83,49;55,31
2204808;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,3;62,6;248,1;366,3;211,3;3;211,3;Ipiranga Do Piauí;22;PI;nao metropolitana;caatinga;444,61;As;9275;1,79;86,32;59,11
2204907;Episódico;Episódico;Se manteve;28,3;58,1;178,8;366,3;171,7;3;171,7;Isaías Coelho;22;PI;nao metropolitana;caatinga;296,82;Aw;7782;2,14;40,99;29,73
2205003;Episódico;Episódico/Epidêmico;Piorou;28,2;58;161,6;366,3;173,7;2;173,7;Itainópolis;22;PI;nao metropolitana;caatinga;278,11;BSh;10614;5,9;57,98;24,3
2205102;Episódico;Episódico;Se manteve;27,4;61,8;268,8;366,3;200,3;3,7;200,3;Itaueira;22;PI;nao metropolitana;cerrado;314,91;Aw;9939;17,39;84,93;54,91
2205151;Episódico;Episódico;Se manteve;27,5;59,2;158;366,3;182,3;2,3;182,3;Jacobina Do Piauí;22;PI;nao metropolitana;caatinga;335,87;BSh;5630;14,61;45,58;29,84
2205201;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;28,2;58;161,6;366,3;173,7;2;173,7;Jaicós;22;PI;nao metropolitana;caatinga;337,3;BSh;17408;7,43;60,3;45,95
2205250;Episódico;Episódico;Se manteve;27,4;68,4;335,6;366,3;250,3;3,7;250,3;Jardim Do Mulato;22;PI;nao metropolitana;cerrado;248,29;Aw;4178;0,4;96,6;22,04
2205276;Episódico;Episódico;Se manteve;28,3;63,9;356,2;366,3;211,7;5;211,7;Jatobá Do Piauí;22;PI;nao metropolitana;cerrado;177,17;As;4495;11,63;83,91;19,55
2205300;Episódico;Episódico;Se manteve;27,7;63,6;272,2;366,3;211,7;3;211,7;Jerumenha;22;PI;nao metropolitana;cerrado;215,34;Aw;4435;37,79;96,51;20,84
2205359;Episódico;Episódico;Se manteve;26,7;61,5;220,9;366,3;203,3;4;203,3;João Costa;22;PI;nao metropolitana;caatinga;403,93;BSh;2971;18,53;34,6;15,1
2205409;Episódico;Episódico;Se manteve;27,9;73,1;419;366,3;342,3;6;342,3;Joaquim Pires;22;PI;nao metropolitana;cerrado;50,73;As;13893;10,12;83,29;31,16
2205458;Episódico;Sem transmissão;Melhorou;27,7;74,3;432,7;366,3;354,7;6;354,7;Joca Marques;22;PI;nao metropolitana;cerrado;58,39;As;5390;6,63;69,67;28,83
2205508;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,7;71,5;438;366,3;285,7;5,3;285,7;José De Freitas;22;PI;metropolitana;cerrado;122,15;Aw;42575;39,77;81,54;26,83
2205516;Episódico;Episódico;Se manteve;28,3;61,6;292,9;366,3;187,7;4;187,7;Juazeiro Do Piauí;22;PI;nao metropolitana;cerrado;228,57;As;5215;23,53;75,73;23,86
2205524;Episódico/Epidêmico;Episódico;Melhorou;26,5;61,5;241,8;366,3;198,7;1,3;198,7;Júlio Borges;22;PI;nao metropolitana;caatinga;545,78;Aw;5388;5,15;50,04;27,37
2205532;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;25,7;63,6;230,6;366,3;225,7;3,7;225,7;Jurema;22;PI;nao metropolitana;caatinga;549,57;Aw;4426;15,4;58,97;33,33
2205540;Episódico;Episódico;Se manteve;27,2;69,8;387,1;366,3;260;4,7;260;Lagoinha Do Piauí;22;PI;nao metropolitana;cerrado;255,72;Aw;2934;2,33;99,49;59,22
2205557;Episódico;Episódico;Se manteve;27,6;73,5;456,4;366,3;316;6,7;316;Lagoa Alegre;22;PI;metropolitana;cerrado;117,87;Aw;8263;41,78;77,43;16,35
2205565;Episódico;Episódico;Se manteve;26,3;61,7;166,8;366,3;204,7;1,7;204,7;Lagoa Do Barro Do Piauí;22;PI;nao metropolitana;caatinga;444,65;BSh;4997;0,69;24,5;19,01
2205573;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,3;63,5;320,6;366,3;198,3;6,3;198,3;Lagoa De São Francisco;22;PI;nao metropolitana;caatinga;354,42;As;6329;3,07;42,81;19,02
2205581;Episódico;Episódico;Se manteve;27,8;69,8;367,9;366,3;267;5,3;267;Lagoa Do Piauí;22;PI;metropolitana;cerrado;139,54;Aw;4805;0,66;70,43;38,79
2205599;Episódico;Episódico;Se manteve;27;62,6;249,7;366,3;210,3;2,3;210,3;Lagoa Do Sítio;22;PI;nao metropolitana;caatinga;464,65;As;4529;7,94;87,88;29,3
2205607;Episódico;Episódico/Epidêmico;Piorou;26,9;64,1;315,6;366,3;214,7;3;214,7;Landri Sales;22;PI;nao metropolitana;cerrado;328,46;Aw;5315;2,86;93,71;55,04
2205706;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,5;77;456,7;366,3;366,3;6,7;366,3;Luís Correia;22;PI;nao metropolitana;caatinga;39,76;As;30701;16,41;64,22;34,9
2205805;Episódico;Episódico;Se manteve;28,1;71,6;414,5;366,3;317,7;5,3;317,7;Luzilândia;22;PI;nao metropolitana;cerrado;58,38;Aw;25382;15,66;69,34;46,04
2205854;Episódico;Episódico;Se manteve;27,7;74,3;432,7;366,3;354,7;6;354,7;Madeiro;22;PI;nao metropolitana;cerrado;56,66;Aw;8046;32,95;78,87;24,57
2205904;Episódico;Episódico;Se manteve;26,5;62,9;254,7;366,3;209,3;1,7;209,3;Manoel Emídio;22;PI;nao metropolitana;cerrado;404,95;Aw;5212;0,57;83,44;47,95
2205953;Episódico;Episódico;Se manteve;25,5;63,7;181,5;366,3;221,7;1,7;221,7;Marcolândia;22;PI;nao metropolitana;caatinga;658,62;BSh;8541;0,23;0,5;81,38
2206001;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,1;65,3;292,8;366,3;223,3;3,3;223,3;Marcos Parente;22;PI;nao metropolitana;cerrado;287,65;Aw;4729;4,45;96,59;78,22
2206050;Episódico;Episódico;Se manteve;26,6;61,2;170,5;366,3;202,7;2;202,7;Massapê Do Piauí;22;PI;nao metropolitana;caatinga;302,68;BSh;5233;0,12;32,14;18,63
2206100;Episódico/Epidêmico;Episódico;Melhorou;27,8;72,9;480,7;366,3;332,7;7;332,7;Matias Olímpio;22;PI;nao metropolitana;cerrado;74,1;Aw;10712;17,36;67,89;33,57
2206209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,6;74,4;477,6;366,3;347,3;7,3;347,3;Miguel Alves;22;PI;nao metropolitana;cerrado;81,96;Aw;32151;10,49;74,71;16,76
2206308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,5;69,6;384,1;366,3;264,3;5;264,3;Miguel Leão;22;PI;metropolitana;cerrado;266,55;Aw;1318;0,3;83,9;39,21
2206357;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,3;63,5;320,6;366,3;198,3;6,3;198,3;Milton Brandão;22;PI;nao metropolitana;caatinga;317,14;As;6543;2,22;69,92;24,01
2206407;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,5;69,6;384,1;366,3;264,3;5;264,3;Monsenhor Gil;22;PI;metropolitana;cerrado;195,2;Aw;10260;25,23;87,8;43,94
2206506;Episódico/Epidêmico;Episódico;Melhorou;26,8;60,5;166,6;366,3;194;2,3;194;Monsenhor Hipólito;22;PI;nao metropolitana;caatinga;466,62;BSh;7550;24,39;61,07;47,66
2206605;Episódico;Episódico;Se manteve;26,1;63,7;269,7;366,3;222;2,7;222;Monte Alegre Do Piauí;22;PI;nao metropolitana;cerrado;444,03;Aw;10683;2,23;88,93;26,39
2206654;Episódico;Episódico/Epidêmico;Piorou;25,9;62,7;272,6;366,3;214,3;3,3;214,3;Morro Cabeça No Tempo;22;PI;nao metropolitana;caatinga;520,85;Aw;4361;2,85;65,28;39,82
2206670;Episódico/Epidêmico;Episódico;Melhorou;28,1;70,8;433,6;366,3;290,7;6,7;290,7;Morro Do Chapéu Do Piauí;22;PI;nao metropolitana;cerrado;79,5;Aw;6422;35,82;86,09;28,95
2206696;Episódico;Episódico;Se manteve;27,9;73,2;444;366,3;343;4,7;343;Murici Dos Portelas;22;PI;nao metropolitana;cerrado;46,31;As;9841;10,15;58,32;16,3
2206704;Episódico;Episódico;Se manteve;28,1;62,6;251,3;366,3;207,3;3,3;207,3;Nazaré Do Piauí;22;PI;nao metropolitana;cerrado;212,05;Aw;6660;1,71;69,44;29,12
2206720;Episódico;Episódico;Se manteve;27,4;72;387,9;366,3;278;5;278;Nazária;22;PI;metropolitana;cerrado;74;Aw;10278;25,53;81,09;38,38
2206753;Episódico;Episódico;Se manteve;28,4;66,5;414,5;366,3;229,7;5;229,7;Nossa Senhora De Nazaré;22;PI;nao metropolitana;cerrado;117,09;As;5195;23,07;83,1;18,61
2206803;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,8;72,3;524,4;366,3;309,3;8,7;309,3;Nossa Senhora Dos Remédios;22;PI;nao metropolitana;cerrado;87,41;Aw;8523;39,34;70,3;24,81
2206902;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,8;62,1;261,5;366,3;206,3;3,3;206,3;Novo Oriente Do Piauí;22;PI;nao metropolitana;cerrado;324,64;Aw;6081;14,36;76,59;51,57
2206951;Episódico;Episódico;Se manteve;28,5;64,2;322;366,3;217,7;4,3;217,7;Novo Santo Antônio;22;PI;nao metropolitana;cerrado;170,73;As;2820;4,49;65,39;29,24
2207009;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;28,3;61,3;213,5;366,3;199,7;2,3;199,7;Oeiras;22;PI;nao metropolitana;caatinga;238,48;Aw;38192;20,93;75,83;54,4
2207108;Episódico;Episódico;Se manteve;27,2;69,8;387,1;366,3;260;4,7;260;Olho D'água Do Piauí;22;PI;nao metropolitana;cerrado;245,28;Aw;2646;62,83;93,65;30,29
2207207;Episódico;Episódico;Se manteve;27,7;58,7;160,3;366,3;178,7;1,3;178,7;Padre Marcos;22;PI;nao metropolitana;caatinga;395,59;BSh;6379;19,48;58,79;43,35
2207306;Episódico;Episódico;Se manteve;28;59,9;216,5;366,3;190,3;3;190,3;Paes Landim;22;PI;nao metropolitana;caatinga;259,37;BSh;4100;8,52;67,19;62,93
