"";"muni_code";"dengue_pattern_10_19";"dengue_pattern_20_22";"Transition";"temp_med";"umid_med";"precip_tot";"thr_temp";"thr_umid";"thr_prec";"thr_temp_umid";"muni_name";"uf_code";"uf_acr";"tipo_regiao";"bioma";"altitude";"koppen";"pop22";"prop_esgot";"prop_abast";"prop_residuo"
"1371";2510204;"Epis贸dico";"Epis贸dico";"Se manteve";25,7;63,7;132,2;366;211,7;1;211,3;"Nova Olinda";25;"PB";"n鉶 metropolitana";"caatinga";366,39;"As";5787;26,67;78,52;58,59
"1372";2510303;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,9;71,6;132,9;366;364,7;0,3;364,3;"Nova Palmeira";25;"PB";"n鉶 metropolitana";"caatinga";547,73;"BSh";4267;62,52;59,16;60,54
"1373";2510402;"Epis贸dico";"Epis贸dico";"Se manteve";27,4;60,3;135,4;366,3;161,7;1,7;161,7;"Olho D'谩gua";25;"PB";"n鉶 metropolitana";"caatinga";350,68;"As";6061;43,22;63,19;52,42
"1374";2510501;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24;76,2;157,8;366;366,3;1,3;366;"Olivedos";25;"PB";"n鉶 metropolitana";"caatinga";580,98;"BSh";3579;43,06;53,54;52,97
"1375";2510600;"Epis贸dico";"Epis贸dico";"Se manteve";24,8;67;118,7;366;265;1,3;264,7;"Ouro Velho";25;"PB";"n鉶 metropolitana";"caatinga";618,21;"BSh";2910;2,44;73,44;67,91
"1376";2510659;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";24,9;69;118,3;366;322,3;1;322;"Parari";25;"PB";"n鉶 metropolitana";"caatinga";497,81;"BSh";1720;55,97;60,7;54,48
"1377";2510709;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";24,9;69;118,3;366;322,3;1;322;"Passagem";25;"PB";"n鉶 metropolitana";"caatinga";417,32;"BSh";2463;57,3;58,78;68,01
"1378";2510808;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;62;125,4;366,3;188,7;2;188,7;"Patos";25;"PB";"n鉶 metropolitana";"caatinga";268,07;"BSh";103199;86,3;96,02;94,48
"1379";2510907;"Epis贸dico";"Epis贸dico";"Se manteve";28;60,2;157,6;366,3;158,3;2;158,3;"Paulista";25;"PB";"n鉶 metropolitana";"caatinga";224,54;"BSh";11829;35,94;57,2;49,87
"1380";2511004;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25,7;63,7;132,2;366;211,7;1;211,3;"Pedra Branca";25;"PB";"n鉶 metropolitana";"caatinga";357,23;"As";3739;68,55;80,24;65,62
"1381";2511103;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,9;71,6;132,9;366;364,7;0,3;364,3;"Pedra Lavrada";25;"PB";"n鉶 metropolitana";"caatinga";567,31;"BSh";6859;41,18;45,91;42,74
"1382";2511202;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,9;81,8;353,1;366,3;366,3;0,7;366,3;"Pedras De Fogo";25;"PB";"metropolitana";"mata atlantica";111,37;"As";29625;27,02;82,67;68,38
"1383";2511301;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,8;59,6;143;366,3;154,3;1,7;154,3;"Pianc贸";25;"PB";"n鉶 metropolitana";"caatinga";293,15;"As";16471;48,98;76,67;68,95
"1384";2511400;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";24,9;71,6;132,9;366;364,7;0,3;364,3;"Picu铆";25;"PB";"n鉶 metropolitana";"caatinga";531,39;"BSh";18361;62,37;70,7;73,93
"1385";2511509;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;78,9;247,8;366,3;366,3;0,7;366,3;"Pilar";25;"PB";"n鉶 metropolitana";"caatinga";77,83;"As";12213;16,31;69,71;70,12
"1386";2511608;"Epis贸dico";"Epis贸dico";"Se manteve";24,5;79,6;233,6;366,3;366,3;1,3;366,3;"Pil玫es";25;"PB";"n鉶 metropolitana";"caatinga";346,57;"As";6818;11,01;69,76;50,52
"1387";2511707;"Epis贸dico";"Epis贸dico";"Se manteve";24,5;79,6;233,6;366,3;366,3;1,3;366,3;"Pil玫ezinhos";25;"PB";"n鉶 metropolitana";"caatinga";277,73;"As";5320;40,14;75,36;58,53
"1388";2511806;"Epis贸dico/Epid锚mico";"Sem transmiss茫o";"Melhorou";24,5;79,6;233,6;366,3;366,3;1,3;366,3;"Pirpirituba";25;"PB";"n鉶 metropolitana";"caatinga";159,43;"As";9229;49,8;82,42;77,07
"1389";2511905;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,2;80,2;393,5;366,3;366,3;1,3;366,3;"Pitimbu";25;"PB";"metropolitana";"mata atlantica";33,41;"Am";17696;16,87;74,78;57,68
"1390";2512002;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24;76,2;162,5;366;366,3;1,3;366;"Pocinhos";25;"PB";"n鉶 metropolitana";"caatinga";587,97;"BSh";17428;39,62;59,59;59,88
"1391";2512036;"Epis贸dico";"Epis贸dico";"Se manteve";27,1;62,5;183,9;366,3;185,7;3;185,7;"Po莽o Dantas";25;"PB";"n鉶 metropolitana";"caatinga";580,65;"As";3830;13,82;79,92;51,16
"1392";2512077;"Epis贸dico";"Epis贸dico";"Se manteve";27,7;60,5;190,8;366,3;174;2,3;174;"Po莽o De Jos茅 De Moura";25;"PB";"n鉶 metropolitana";"caatinga";289,69;"As";4006;36,31;69,08;48,44
"1393";2512101;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";28;59,7;149,7;366,3;157,3;1,3;157,3;"Pombal";25;"PB";"n鉶 metropolitana";"caatinga";243,88;"As";32499;62;82,43;78,54
"1394";2512200;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,8;68,1;108,3;366;307,3;0,3;307;"Prata";25;"PB";"n鉶 metropolitana";"caatinga";610,87;"BSh";3916;1,3;76,55;63,47
"1395";2512309;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,7;63,7;132,2;366;211,7;1;211,3;"Princesa Isabel";25;"PB";"n鉶 metropolitana";"caatinga";649,22;"As";21148;58,89;77,96;73,6
"1396";2512408;"Epis贸dico";"Epis贸dico";"Se manteve";23,9;78,8;208;366;366,3;1,7;366;"Puxinan茫";25;"PB";"n鉶 metropolitana";"caatinga";662,48;"As";14279;76,05;61,75;66,56
"1397";2512507;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";24,5;74,8;156,1;366;366,3;1;366;"Queimadas";25;"PB";"n鉶 metropolitana";"caatinga";407,08;"As";47665;47,74;73,22;69,17
"1398";2512606;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,8;62;125,4;366,3;188,7;2;188,7;"Quixaba";25;"PB";"n鉶 metropolitana";"caatinga";343,99;"BSh";1745;37,67;47,67;41,63
"1399";2512705;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,8;78,7;226,6;366,3;366,3;1;366,3;"Rem铆gio";25;"PB";"n鉶 metropolitana";"caatinga";542,1;"As";17888;54,97;78,76;77,42
"1400";2512721;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,9;79,8;333;366,3;366,3;2,3;366,3;"Pedro R茅gis";25;"PB";"n鉶 metropolitana";"caatinga";119,81;"As";5719;1,45;64,97;30,34
"1401";2512747;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";24,5;76,9;175,5;366,3;366,3;1;366,3;"Riach茫o";25;"PB";"n鉶 metropolitana";"caatinga";208,92;"As";2927;26,13;70,43;58,5
"1402";2512754;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";24,5;77,1;189,7;366,3;366,3;1,3;366,3;"Riach茫o Do Bacamarte";25;"PB";"n鉶 metropolitana";"caatinga";225,7;"As";4685;19,54;58,48;65,52
"1403";2512762;"Epis贸dico";"Epis贸dico";"Se manteve";25,6;80,8;289;366,3;366,3;1;366,3;"Riach茫o Do Po莽o";25;"PB";"n鉶 metropolitana";"caatinga";84,75;"As";4706;18,8;39,74;24,35
"1404";2512788;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";24,8;73,6;148,1;366,3;366,3;1;366,3;"Riacho De Santo Ant么nio";25;"PB";"n鉶 metropolitana";"caatinga";475,44;"BSh";1956;38,05;61,52;69,13
"1405";2512804;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";28;60,9;159,4;366,3;164,7;1,7;164,7;"Riacho Dos Cavalos";25;"PB";"n鉶 metropolitana";"caatinga";207,87;"As";8498;50,7;61,03;45,12
"1406";2512903;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,9;79,8;333;366,3;366,3;2,3;366,3;"Rio Tinto";25;"PB";"metropolitana";"mata atlantica";62,4;"As";27352;27,46;60,38;58,25
"1407";2513000;"Epis贸dico";"Epis贸dico";"Se manteve";25,5;67,1;121,4;366;288,7;1;288,3;"Salgadinho";25;"PB";"n鉶 metropolitana";"caatinga";565,92;"BSh";3358;16,51;34,59;28
"1408";2513109;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25;77,7;213,4;366,3;366,3;1;366,3;"Salgado De S茫o F茅lix";25;"PB";"n鉶 metropolitana";"caatinga";214,47;"As";12318;3,23;63,81;48,02
"1409";2513158;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";24,7;75,9;172,5;366,3;366,3;0,7;366,3;"Santa Cec铆lia";25;"PB";"n鉶 metropolitana";"caatinga";449,16;"As";7678;5,42;1,22;26,49
"1410";2513208;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,6;60,9;162;366,3;172;1;172;"Santa Cruz";25;"PB";"n鉶 metropolitana";"caatinga";363,51;"As";5947;27,56;86,85;65,2
"1411";2513307;"Epis贸dico";"Epis贸dico";"Se manteve";27,7;60,5;190,8;366,3;174;2,3;174;"Santa Helena";25;"PB";"n鉶 metropolitana";"caatinga";290,26;"As";5869;25;76,2;60,09
"1412";2513356;"Epis贸dico";"Sem transmiss茫o";"Melhorou";26,1;63;163,6;366,3;208,7;1,3;208,7;"Santa In锚s";25;"PB";"n鉶 metropolitana";"caatinga";570,43;"As";3230;4,88;62,69;39,15
"1413";2513406;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,3;61,8;129,8;366,3;184,7;1,3;184,7;"Santa Luzia";25;"PB";"n鉶 metropolitana";"caatinga";434,9;"BSh";14954;86,13;93;90,05
"1414";2513505;"Epis贸dico";"Epis贸dico";"Se manteve";26;63,1;152,5;366,3;207;1;207;"Santana De Mangueira";25;"PB";"n鉶 metropolitana";"caatinga";493,74;"As";5010;5,32;71,34;45,46
"1415";2513604;"Epis贸dico";"Epis贸dico";"Se manteve";27;60,9;138,3;366,3;174;1,3;174;"Santana Dos Garrotes";25;"PB";"n鉶 metropolitana";"caatinga";347,68;"As";6577;13,63;75,24;38,94
"1416";2513653;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,1;62,5;183,9;366,3;185,7;3;185,7;"Joca Claudino";25;"PB";"n鉶 metropolitana";"caatinga";391,73;"As";2543;0,67;81,2;71,86
"1417";2513703;"Epid锚mico";"Epid锚mico";"Se manteve";25,9;79,9;294,1;366,3;366,3;1,7;366,3;"Santa Rita";25;"PB";"metropolitana";"mata atlantica";70,32;"As";148479;21,72;88,41;90,51
"1418";2513802;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,4;60,3;135,4;366,3;161,7;1,7;161,7;"Santa Teresinha";25;"PB";"n鉶 metropolitana";"caatinga";336,38;"As";4402;91,61;69,78;51,19
"1419";2513851;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";24,8;72;124,4;366;364;1;363,7;"Santo Andr茅";25;"PB";"n鉶 metropolitana";"caatinga";512,47;"BSh";2622;9,45;2,14;33,88
"1420";2513901;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";28,3;60,2;150,3;366,3;154;1,7;154;"S茫o Bento";25;"PB";"n鉶 metropolitana";"caatinga";168,75;"BSh";32252;58,62;84,7;84,64
"1421";2513927;"Epis贸dico";"Epis贸dico";"Se manteve";28;59,5;143,4;366,3;150;1;150;"S茫o Bentinho";25;"PB";"n鉶 metropolitana";"caatinga";249,29;"As";4330;38,28;76,23;67,06
"1422";2513943;"Epis贸dico";"Epis贸dico";"Se manteve";25;71,3;125,4;366;363;0,7;362,7;"S茫o Domingos Do Cariri";25;"PB";"n鉶 metropolitana";"caatinga";447,45;"BSh";2585;34,73;62,21;50,48
"1423";2513968;"Epis贸dico";"Epis贸dico";"Se manteve";27,9;59,9;152,5;366,3;166;2;166;"S茫o Domingos";25;"PB";"n鉶 metropolitana";"caatinga";220,88;"As";2595;26,55;49,57;34,42
"1424";2513984;"Epis贸dico";"Epis贸dico";"Se manteve";27,6;60,9;162;366,3;172;1;172;"S茫o Francisco";25;"PB";"n鉶 metropolitana";"caatinga";327,12;"As";3137;13,55;88,65;53,49
"1425";2514008;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25;71,3;125,4;366;363;0,7;362,7;"S茫o Jo茫o Do Cariri";25;"PB";"n鉶 metropolitana";"caatinga";485,43;"BSh";4221;57,75;68,7;61,63
"1426";2514107;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24;70,2;128,5;365,3;331,7;1;330,7;"S茫o Jo茫o Do Tigre";25;"PB";"n鉶 metropolitana";"caatinga";718,88;"As";4233;27,68;27,47;44,22
"1427";2514206;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,9;59,9;152,5;366,3;166;2;166;"S茫o Jos茅 Da Lagoa Tapada";25;"PB";"n鉶 metropolitana";"caatinga";300,3;"As";7119;19,99;65,25;39,99
"1428";2514305;"Epis贸dico";"Epis贸dico";"Se manteve";27,2;60,3;134,4;366,3;175,7;1,7;175,7;"S茫o Jos茅 De Caiana";25;"PB";"n鉶 metropolitana";"caatinga";581,67;"As";5037;0,69;46,44;46,99
"1429";2514404;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,8;59,9;135,4;366,3;157,3;1,3;157,3;"S茫o Jos茅 De Espinharas";25;"PB";"n鉶 metropolitana";"caatinga";242,03;"BSh";4072;33,21;49,23;36,59
"1430";2514453;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;78,9;247,8;366,3;366,3;0,7;366,3;"S茫o Jos茅 Dos Ramos";25;"PB";"n鉶 metropolitana";"caatinga";94,51;"As";5880;5,17;45,1;44,7
"1431";2514503;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27;61,4;192,1;366,3;186,7;2;186,7;"S茫o Jos茅 De Piranhas";25;"PB";"n鉶 metropolitana";"caatinga";436,99;"As";19116;50,49;74,09;57,66
"1432";2514552;"Epis贸dico";"Epis贸dico";"Se manteve";25,2;65,4;129,4;366;228;1;227,7;"S茫o Jos茅 De Princesa";25;"PB";"n鉶 metropolitana";"caatinga";763,57;"As";3423;0,91;49,36;16,67
"1433";2514602;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25;67,3;120,6;366;286;1,3;285,7;"S茫o Jos茅 Do Bonfim";25;"PB";"n鉶 metropolitana";"caatinga";318,15;"BSh";3242;74,58;62,32;48,01
"1434";2514651;"Epis贸dico";"Epis贸dico";"Se manteve";28,2;60,8;139;366,3;162,7;1,7;162,7;"S茫o Jos茅 Do Brejo Do Cruz";25;"PB";"n鉶 metropolitana";"caatinga";158,11;"As";1699;13,51;8,29;57,11
"1435";2514701;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,4;64,8;131,4;366,3;239;1,3;239;"S茫o Jos茅 Do Sabugi";25;"PB";"n鉶 metropolitana";"caatinga";417,41;"BSh";4139;83,33;79,01;69,32
"1436";2514800;"Epis贸dico";"Epis贸dico";"Se manteve";25;69,6;112,9;366;343,7;0,7;343,3;"S茫o Jos茅 Dos Cordeiros";25;"PB";"n鉶 metropolitana";"caatinga";587,77;"BSh";3411;52,34;49,41;42,32
"1437";2514909;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";25,5;67,1;121,4;366;288,7;1;288,3;"S茫o Mamede";25;"PB";"n鉶 metropolitana";"caatinga";315,65;"BSh";7469;74,38;86,88;77,66
"1438";2515005;"Epis贸dico";"Epis贸dico";"Se manteve";25,9;79,9;294,1;366,3;366,3;1,7;366,3;"S茫o Miguel De Taipu";25;"PB";"n鉶 metropolitana";"mata atlantica";62,84;"As";7751;33,67;60,23;40,49
"1439";2515104;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,9;78,8;208;366;366,3;1,7;366;"S茫o Sebasti茫o De Lagoa De Ro莽a";25;"PB";"n鉶 metropolitana";"caatinga";598,55;"As";11046;31,74;54,79;30,66
"1440";2515203;"Epis贸dico";"Epis贸dico";"Se manteve";23,6;72,3;142,2;356,3;349;0,7;339;"S茫o Sebasti茫o Do Umbuzeiro";25;"PB";"n鉶 metropolitana";"caatinga";657,09;"BSh";3279;33,72;71,07;66,48
"1441";2515302;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25,6;78,3;246,5;366,3;366,3;2;366,3;"Sap茅";25;"PB";"n鉶 metropolitana";"caatinga";93,05;"As";51142;28,3;81,53;78,76
"1442";2515401;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25,4;68,6;131;366,3;325,3;1;325,3;"S茫o Vicente Do Serid贸";25;"PB";"n鉶 metropolitana";"caatinga";573,8;"BSh";10298;2,59;47,1;40,58
"1443";2515500;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,8;70,4;117,1;366;351;1;350,7;"Serra Branca";25;"PB";"n鉶 metropolitana";"caatinga";540,1;"BSh";13614;24,65;78,65;69,03
"1444";2515609;"Epis贸dico";"Epis贸dico";"Se manteve";25,5;79,2;252,2;366,3;366,3;1;366,3;"Serra Da Raiz";25;"PB";"n鉶 metropolitana";"caatinga";216,03;"As";3094;9,71;82,71;71,87
"1445";2515708;"Epis贸dico";"Epis贸dico";"Se manteve";27,2;60,3;134,4;366,3;175,7;1,7;175,7;"Serra Grande";25;"PB";"n鉶 metropolitana";"caatinga";600,97;"As";2942;34,15;64,23;56,91
"1446";2515807;"Epis贸dico";"Epis贸dico";"Se manteve";24,8;78,7;226,6;366,3;366,3;1;366,3;"Serra Redonda";25;"PB";"n鉶 metropolitana";"caatinga";347,33;"As";6829;31,47;55,68;58,27
"1447";2515906;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";23,9;79;205,4;366;366,3;1,3;366;"Serraria";25;"PB";"n鉶 metropolitana";"caatinga";417,74;"As";4885;27,81;68,9;54,52
"1448";2515930;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";24,5;79,6;233,6;366,3;366,3;1,3;366,3;"Sert茫ozinho";25;"PB";"n鉶 metropolitana";"caatinga";128,75;"As";5099;55,8;64,67;76,34
"1449";2515971;"Epis贸dico";"Sem transmiss茫o";"Melhorou";25,9;79,9;294,1;366,3;366,3;1,7;366,3;"Sobrado";25;"PB";"n鉶 metropolitana";"caatinga";76,44;"As";8230;1,28;68,78;18,56
"1450";2516003;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,9;79;205,4;366;366,3;1,3;366;"Sol芒nea";25;"PB";"n鉶 metropolitana";"caatinga";448,79;"As";26777;21,05;75,88;70,73
"1451";2516102;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,5;72,9;129,1;366;365,7;0,7;365,3;"Soledade";25;"PB";"n鉶 metropolitana";"caatinga";541,05;"BSh";13955;56,82;72,86;73,62
"1452";2516151;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";24,6;72,6;134,4;366;365,7;0,7;365,3;"Soss锚go";25;"PB";"n鉶 metropolitana";"caatinga";557,67;"BSh";3337;27,64;1,2;51,47
"1453";2516201;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";27,7;59,9;159,1;366,3;166,3;2;166,3;"Sousa";25;"PB";"n鉶 metropolitana";"caatinga";265,07;"As";67425;67,35;93,4;82,65
"1454";2516300;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,8;68,8;112,5;366;320,7;0,7;320,3;"Sum茅";25;"PB";"n鉶 metropolitana";"caatinga";567,87;"BSh";16539;24,43;79,64;76,34
"1455";2516409;"Epis贸dico";"Epis贸dico";"Se manteve";25,8;75,9;187,3;366,3;366,3;1,3;366,3;"Tacima";25;"PB";"n鉶 metropolitana";"caatinga";139,67;"As";7967;12,22;64,89;67,86
"1456";2516508;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";24,8;70,4;117,1;366;351;1;350,7;"Tapero谩";25;"PB";"n鉶 metropolitana";"caatinga";563,03;"BSh";14093;59,08;66,23;60,86
"1457";2516607;"Epis贸dico";"Epis贸dico";"Se manteve";25,1;65,8;124,6;366;235;0,7;234,7;"Tavares";25;"PB";"n鉶 metropolitana";"caatinga";658,48;"As";14141;27,03;59,06;53,82
"1458";2516706;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25;67,3;120,6;366;286;1,3;285,7;"Teixeira";25;"PB";"n鉶 metropolitana";"caatinga";730,78;"BSh";14630;33,3;69,57;63,1
"1459";2516755;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25,4;68,6;131;366,3;325,3;1;325,3;"Ten贸rio";25;"PB";"n鉶 metropolitana";"caatinga";592,35;"BSh";2966;2,49;1,83;60,55
"1460";2516805;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,7;60,5;190,8;366,3;174;2,3;174;"Triunfo";25;"PB";"n鉶 metropolitana";"caatinga";315,98;"As";9868;23,89;75,37;45,73
"1461";2516904;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,7;60,5;190,8;366,3;174;2,3;174;"Uira煤na";25;"PB";"n鉶 metropolitana";"caatinga";374,03;"As";14943;57,38;84,41;72,74
"1462";2517001;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,8;78,1;208,2;366,3;366,3;0,7;366,3;"Umbuzeiro";25;"PB";"n鉶 metropolitana";"caatinga";425,95;"As";9124;31,56;23,9;48,15
"1463";2517100;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,3;61,8;129,8;366,3;184,7;1,3;184,7;"V谩rzea";25;"PB";"n鉶 metropolitana";"caatinga";286,51;"BSh";2668;68,47;79,15;74,12
"1464";2517209;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,5;60,7;164,1;366,3;173,3;1,7;173,3;"Vieir贸polis";25;"PB";"n鉶 metropolitana";"caatinga";347,93;"As";4864;1,76;69,56;39,05
"1465";2517407;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";24,6;67,9;127,8;365,3;283,3;1,7;282,3;"Zabel锚";25;"PB";"n鉶 metropolitana";"caatinga";649,3;"BSh";2229;53,35;80,03;74,22
"1466";2600054;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";26;80,5;357,8;366,3;366,3;1;366,3;"Abreu E Lima";26;"PE";"metropolitana";"mata atlantica";108,64;"As";99331;44,55;96,57;94,09
"1467";2600104;"Epid锚mico";"Epid锚mico";"Se manteve";25,2;65,4;121,3;366;238;1,3;237,7;"Afogados Da Ingazeira";26;"PE";"n鉶 metropolitana";"caatinga";587,3;"BSh";40120;72,94;84,92;78,79
"1468";2600203;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,2;61,8;156,9;366,3;206,7;1,7;206,7;"Afr芒nio";26;"PE";"n鉶 metropolitana";"caatinga";520,53;"BSh";16486;25,54;43,04;34,61
"1469";2600302;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,1;82,6;255,7;362;366,3;1;362;"Agrestina";26;"PE";"n鉶 metropolitana";"caatinga";458,31;"As";23739;68,31;82,68;83,44
"1470";2600401;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;81;396,3;366,3;366,3;2;366,3;"脕gua Preta";26;"PE";"n鉶 metropolitana";"mata atlantica";131,84;"Am";26473;43,26;77,8;57,4
"1471";2600500;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,1;72,2;171,8;366,3;322,7;1,7;322,7;"脕guas Belas";26;"PE";"n鉶 metropolitana";"caatinga";432,48;"As";41549;31,36;65,39;56,92
"1472";2600609;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23;76,4;165,6;346,3;364,7;0,3;344,7;"Alagoinha";26;"PE";"n鉶 metropolitana";"caatinga";716,57;"As";13256;49,55;38,3;66,47
"1473";2600708;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";25;80;254,5;366,3;366,3;0,7;366,3;"Alian莽a";26;"PE";"n鉶 metropolitana";"mata atlantica";93,65;"As";35245;56,05;88,99;79,93
"1474";2600807;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,2;84,1;314,7;362;366,3;0,7;362;"Altinho";26;"PE";"n鉶 metropolitana";"caatinga";529,89;"As";20657;54,78;66,1;59,09
"1475";2600906;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,3;83,9;350,6;366,3;366,3;1;366,3;"Amaraji";26;"PE";"n鉶 metropolitana";"mata atlantica";385,81;"Am";18236;51,87;86,88;69,96
"1476";2601003;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";23,4;84,1;353,1;363,7;366,3;2,3;363,7;"Angelim";26;"PE";"n鉶 metropolitana";"caatinga";655,05;"As";9965;55,5;74,85;62,24
"1477";2601052;"Epis贸dico";"Epid锚mico";"Piorou";25,5;80,7;301,4;366,3;366,3;0,7;366,3;"Ara莽oiaba";26;"PE";"metropolitana";"mata atlantica";110,24;"As";19314;9,57;80,12;65,91
"1478";2601102;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,3;64,4;179,1;366,3;233,3;1,7;233,3;"Araripina";26;"PE";"n鉶 metropolitana";"caatinga";687,72;"BSh";85135;48;57,12;61,09
"1479";2601201;"Epid锚mico";"Epid锚mico";"Se manteve";23,8;72,7;150,1;358,7;347,3;0,7;339,7;"Arcoverde";26;"PE";"n鉶 metropolitana";"caatinga";793,97;"As";77660;87,69;88,63;89,73
"1480";2601300;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,4;84,1;312,5;365,7;366,3;1,3;365,7;"Barra De Guabiraba";26;"PE";"n鉶 metropolitana";"mata atlantica";543,64;"As";12299;74,38;95,85;90,01
"1481";2601409;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;81;396,3;366,3;366,3;2;366,3;"Barreiros";26;"PE";"n鉶 metropolitana";"mata atlantica";69,81;"Am";39993;45,43;82,06;73,36
"1482";2601508;"Epis贸dico";"Epis贸dico";"Se manteve";24,5;82,9;384,6;366,3;366,3;1,3;366,3;"Bel茅m De Maria";26;"PE";"n鉶 metropolitana";"mata atlantica";323,21;"As";10339;44,07;66,87;71,16
