muni_code_6;munname;prop_esgot;prop_abast;prop_residuo
210540;ITAPECURU MIRIM;31,87;76,9;51,06
210542;ITINGA DO MARANHAO;8,38;93,96;75,38
210545;JATOBA;31,38;94,44;4,59
210547;JENIPAPO DOS VIEIRAS;2,64;75,4;13,55
210550;JOAO LISBOA;7,2;94,3;49,82
210560;JOSELANDIA;2,86;88,04;23,1
210565;JUNCO DO MARANHAO;51,42;94,12;30,33
210570;LAGO DA PEDRA;18,16;80,59;65,63
210580;LAGO DO JUNCO;20,4;87,74;38,29
210590;LAGO VERDE;12,22;75,05;17,8
210592;LAGOA DO MATO;1,27;81,93;32,52
210594;LAGO DOS RODRIGUES;0,92;94,57;67,05
210596;LAGOA GRANDE DO MARANHAO;3,99;76,33;45,88
210598;LAJEADO NOVO;5,85;82,14;57,12
210600;LIMA CAMPOS;9,19;88,46;55,81
210610;LORETO;13,97;70,6;58,46
210620;LUIS DOMINGUES;35,86;80,59;0
210630;MAGALHAES DE ALMEIDA;20,53;87,66;32,79
210632;MARACACUME;41,24;85,93;52,36
210635;MARAJA DO SENA;7,39;58,67;12,11
210637;MARANHAOZINHO;44,13;88,43;45,49
210640;MATA ROMA;15,53;81,51;16,91
210650;MATINHA;10,15;80,62;28,36
210660;MATOES;4,67;85,1;18,35
210663;MATOES DO NORTE;2,41;57,89;27,68
210667;MILAGRES DO MARANHAO;9,9;76,32;7,89
210670;MIRADOR;2,53;56,15;26,9
210675;MIRANDA DO NORTE;6,5;81,35;66,27
210680;MIRINZAL;3,67;86,61;30,37
210690;MONCAO;7,61;81,12;7,62
210700;MONTES ALTOS;5,62;87,35;44,01
210710;MORROS;3,29;56,42;30,01
210720;NINA RODRIGUES;7,12;65,24;19,64
210725;NOVA COLINAS;0,59;75,08;42,34
210730;NOVA IORQUE;15,08;63,79;55,17
210735;NOVA OLINDA DO MARANHAO;2,47;88,27;56,4
210740;OLHO D'AGUA DAS CUNHAS;12,99;82,66;45,59
210745;OLINDA NOVA DO MARANHAO;7,89;85,14;24,34
210750;PACO DO LUMIAR;55,19;73,69;61,52
210760;PALMEIRANDIA;3,47;86,76;6,18
210770;PARAIBANO;5,86;73,94;67,81
210780;PARNARAMA;1,36;85,61;26,77
210790;PASSAGEM FRANCA;1,75;83,54;42,64
210800;PASTOS BONS;4,86;89,25;49
210805;PAULINO NEVES;16,81;79,02;22,97
210810;PAULO RAMOS;2,5;80,85;49,66
210820;PEDREIRAS;41,33;89,48;80,45
210825;PEDRO DO ROSARIO;4,07;77,99;15,5
210830;PENALVA;5,27;73,89;30,58
210840;PERI MIRIM;13,2;78,07;16,71
210845;PERITORO;10,33;73,65;30,6
210850;PINDARE-MIRIM;7,38;86,35;53,75
210860;PINHEIRO;50,72;81,11;53,54
210870;PIO XII;1,99;84,79;47,74
210880;PIRAPEMAS;13,61;75,56;33,09
210890;POCAO DE PEDRAS;23,6;80,43;41,36
210900;PORTO FRANCO;3,12;91,58;75,72
210905;PORTO RICO DO MARANHAO;31,15;93,2;31,92
210910;PRESIDENTE DUTRA;23,29;87,26;62,82
210920;PRESIDENTE JUSCELINO;19,04;44,07;17,44
210923;PRESIDENTE MEDICI;51,52;93,48;59,6
210927;PRESIDENTE SARNEY;2,24;85,73;11,9
210930;PRESIDENTE VARGAS;4,94;51,25;21,47
210940;PRIMEIRA CRUZ;7,28;71,65;12,71
210945;RAPOSA;17,46;85,28;50,64
210950;RIACHAO;10,29;81,83;54,16
210955;RIBAMAR FIQUENE;20,83;89,98;46,83
210960;ROSARIO;7,51;79,81;56,84
210970;SAMBAIBA;16,22;68,52;23,66
210975;SANTA FILOMENA DO MARANHAO;10,67;95,44;25,57
210980;SANTA HELENA;4,51;71,59;49,99
210990;SANTA INES;36,06;96,74;86,55
211000;SANTA LUZIA;9,72;78,2;32,13
211003;SANTA LUZIA DO PARUA;14,63;94,73;54,66
211010;SANTA QUITERIA DO MARANHAO;3,21;74,44;27,64
211020;SANTA RITA;13,71;77,57;31,31
211023;SANTANA DO MARANHAO;8,15;88,71;12,12
211027;SANTO AMARO DO MARANHAO;0,92;80,52;13,33
211030;SANTO ANTONIO DOS LOPES;5,17;80,82;39,6
211040;SAO BENEDITO DO RIO PRETO;21,64;76,86;2,53
211050;SAO BENTO;10,26;81,08;38,32
211060;SAO BERNARDO;11,43;54,07;29,71
211065;SAO DOMINGOS DO AZEITAO;1,19;87,55;49,67
211070;SAO DOMINGOS DO MARANHAO;19,86;91,46;47,61
211080;SAO FELIX DE BALSAS;0,99;24,58;14,61
211085;SAO FRANCISCO DO BREJAO;9,08;83,27;55,21
211090;SAO FRANCISCO DO MARANHAO;1,16;58,05;24,34
211100;SAO JOAO BATISTA;23,05;65,75;11,62
211102;SAO JOAO DO CARU;1,23;81,87;37,75
211105;SAO JOAO DO PARAISO;2,51;81,1;39,74
211107;SAO JOAO DO SOTER;2,7;82,77;12,3
211110;SAO JOAO DOS PATOS;1,21;93,15;63,11
211120;SAO JOSE DE RIBAMAR;45,72;74,61;81,05
211125;SAO JOSE DOS BASILIOS;1,98;90,1;25,27
211130;SAO LUIS;66,45;83,19;91,16
211140;SAO LUIS GONZAGA DO MARANHAO;8,99;80,72;30,51
211150;SAO MATEUS DO MARANHAO;7,49;82,21;60,39
211153;SAO PEDRO DA AGUA BRANCA;3,98;91,89;67,4
211157;SAO PEDRO DOS CRENTES;0,27;84,25;54,21
211160;SAO RAIMUNDO DAS MANGABEIRAS;5,54;76,97;69,29
211163;SAO RAIMUNDO DO DOCA BEZERRA;13,9;77,94;56,31
211167;SAO ROBERTO;24,31;71,12;46,81
211170;SAO VICENTE FERRER;4,34;68,63;10,32
211172;SATUBINHA;4;91,43;14,7
211174;SENADOR ALEXANDRE COSTA;2,25;69,62;26,58
211176;SENADOR LA ROCQUE;18,31;94,94;49,07
211178;SERRANO DO MARANHAO;0,66;76,9;0,55
211180;SITIO NOVO;3,56;81,75;30,16
211190;SUCUPIRA DO NORTE;1,22;77,03;19,59
211195;SUCUPIRA DO RIACHAO;0,91;91,67;0,08
211200;TASSO FRAGOSO;1,91;87,14;59,55
211210;TIMBIRAS;14,88;77,92;35,71
211220;TIMON;38,25;89,98;68,39
211223;TRIZIDELA DO VALE;15,47;92,02;81,52
211227;TUFILANDIA;5,24;95,92;15,95
211230;TUNTUM;12,04;87,82;42,5
211240;TURIACU;7,31;49,79;20,28
211245;TURILANDIA;6,42;82,37;37,47
211250;TUTOIA;3,53;76,36;25,94
211260;URBANO SANTOS;19,5;74,57;19,19
211270;VARGEM GRANDE;20,03;63,03;28,05
211280;VIANA;29,77;76,31;44
211285;VILA NOVA DOS MARTIRIOS;0,98;88,37;67,77
211290;VITORIA DO MEARIM;19,27;86,51;54,11
211300;VITORINO FREIRE;10,83;83,12;42,78
211400;ZE DOCA;9,68;89,28;58,61
220005;ACAUA;1,44;25,58;20,09
220010;AGRICOLANDIA;56,04;97,2;42,4
220020;AGUA BRANCA;2,12;92,8;87,64
220025;ALAGOINHA DO PIAUI;7,38;47,65;48,92
220027;ALEGRETE DO PIAUI;2,21;89,99;64,18
220030;ALTO LONGA;4,29;90,24;42,59
220040;ALTOS;7,41;84,33;44,71
220045;ALVORADA DO GURGUEIA;1,09;88,17;27,3
220050;AMARANTE;9,53;73,7;41,33
220060;ANGICAL DO PIAUI;7,9;96,01;60,64
220070;ANISIO DE ABREU;18,26;57,9;38,67
220080;ANTONIO ALMEIDA;13,38;90,89;67,12
220090;AROAZES;1,42;78,14;50,18
220095;AROEIRAS DO ITAIM;10,47;55,76;10,76
220100;ARRAIAL;10,08;75,68;53,12
220105;ASSUNCAO DO PIAUI;13,46;79,34;31,15
220110;AVELINO LOPES;1,32;70,09;58,05
220115;BAIXA GRANDE DO RIBEIRO;2,18;89,17;58,05
220117;BARRA D'ALCANTARA;0,76;95,16;53,44
220120;BARRAS;24,57;80,9;40,86
220130;BARREIRAS DO PIAUI;0,5;90,71;30,02
220140;BARRO DURO;66;82,24;59,75
220150;BATALHA;25,65;84,84;34,91
220155;BELA VISTA DO PIAUI;33,44;91,45;41,14
220157;BELEM DO PIAUI;26,91;54,34;46,41
220160;BENEDITINOS;38,54;86,96;55,56
220170;BERTOLINIA;1,24;85,87;22,84
220173;BETANIA DO PIAUI;0,06;6,33;27,93
220177;BOA HORA;19,94;85,59;7,17
220180;BOCAINA;23,14;95,81;39,05
220190;BOM JESUS;9,42;92,81;70,67
220191;BOM PRINCIPIO DO PIAUI;20,86;83,9;33,23
220192;BONFIM DO PIAUI;4,15;17,78;26,81
220194;BOQUEIRAO DO PIAUI;9,05;88,09;28,16
220196;BRASILEIRA;26,87;82,59;41,3
220198;BREJO DO PIAUI;0;59,2;37,76
220200;BURITI DOS LOPES;32,07;78,48;39,92
220202;BURITI DOS MONTES;42,7;83,66;28,7
220205;CABECEIRAS DO PIAUI;32,32;83,88;16,39
220207;CAJAZEIRAS DO PIAUI;46,88;85,59;33,44
220208;CAJUEIRO DA PRAIA;14,18;62,23;45,57
220209;CALDEIRAO GRANDE DO PIAUI;0,12;7;31,54
220210;CAMPINAS DO PIAUI;1,22;51,37;34,67
220211;CAMPO ALEGRE DO FIDALGO;0,16;34,66;26,23
220213;CAMPO GRANDE DO PIAUI;12,81;43,53;39,43
220217;CAMPO LARGO DO PIAUI;0,89;73,7;15,03
220220;CAMPO MAIOR;29,28;91,85;71,79
220225;CANAVIEIRA;9,92;78,7;22,5
220230;CANTO DO BURITI;2,99;66,95;53,64
220240;CAPITAO DE CAMPOS;7,74;76,15;32,2
220245;CAPITAO GERVASIO OLIVEIRA;4,55;47,02;30,77
220250;CARACOL;35,87;39,41;30,04
220253;CARAUBAS DO PIAUI;28,15;66,49;24,91
220255;CARIDADE DO PIAUI;0,08;48,93;33,52
220260;CASTELO DO PIAUI;17,62;83,74;60,48
220265;CAXINGO;28,57;55,96;22,97
220270;COCAL;0,68;58,34;39,02
220271;COCAL DE TELHA;33,96;87,65;45,93
220272;COCAL DOS ALVES;12,03;77,36;12,29
220273;COIVARAS;5,23;89,55;23,25
220275;COLONIA DO GURGUEIA;1,83;95,39;43,06
220277;COLONIA DO PIAUI;0,9;93,47;32,6
220280;CONCEICAO DO CANINDE;51,56;63,54;51,18
220285;CORONEL JOSE DIAS;19,57;34,14;37,32
220290;CORRENTE;12,89;78,25;60,57
220300;CRISTALANDIA DO PIAUI;1,29;80,58;37,36
220310;CRISTINO CASTRO;1,91;89,41;57,79
220320;CURIMATA;5,01;84,27;55,65
220323;CURRAIS;0,44;78,16;17,24
220325;CURRALINHOS;41,92;95,83;17,33
220327;CURRAL NOVO DO PIAUI;0,5;39,76;36,78
220330;DEMERVAL LOBAO;2,3;90,24;60,49
220335;DIRCEU ARCOVERDE;0,76;39,17;26,2
220340;DOM EXPEDITO LOPES;3,59;92,3;83,35
220342;DOMINGOS MOURAO;44,33;69,09;33,73
220345;DOM INOCENCIO;6,45;21,51;22,09
220350;ELESBAO VELOSO;54,26;91,88;67
220360;ELISEU MARTINS;37;90,96;71,67
220370;ESPERANTINA;4,07;82,34;53,7
220375;FARTURA DO PIAUI;1,59;28,11;18,33
220380;FLORES DO PIAUI;33,62;72,92;58,23
220385;FLORESTA DO PIAUI;1,48;73,86;37,47
220390;FLORIANO;33,07;92,3;81,3
220400;FRANCINOPOLIS;0,85;90,14;67,62
220410;FRANCISCO AYRES;30,61;82,77;48,6
220415;FRANCISCO MACEDO;2,29;41,86;40,84
220420;FRANCISCO SANTOS;8,1;63;51,91
220430;FRONTEIRAS;44,53;71,04;58,48
220435;GEMINIANO;8,05;60,75;41,37
220440;GILBUES;3,37;81,54;41,95
220450;GUADALUPE;29,77;94,02;85,37
220455;GUARIBAS;30,6;54,76;26,03
220460;HUGO NAPOLEAO;44,3;82,21;73,22
220465;ILHA GRANDE;5,05;86,86;61,64
220470;INHUMA;5,2;83,49;55,31
220480;IPIRANGA DO PIAUI;1,79;86,32;59,11
220490;ISAIAS COELHO;2,14;40,99;29,73
220500;ITAINOPOLIS;5,9;57,98;24,3
220510;ITAUEIRA;17,39;84,93;54,91
220515;JACOBINA DO PIAUI;14,61;45,58;29,84
220520;JAICOS;7,43;60,3;45,95
220525;JARDIM DO MULATO;0,4;96,6;22,04
220527;JATOBA DO PIAUI;11,63;83,91;19,55
220530;JERUMENHA;37,79;96,51;20,84
220535;JOAO COSTA;18,53;34,6;15,1
220540;JOAQUIM PIRES;10,12;83,29;31,16
220545;JOCA MARQUES;6,63;69,67;28,83
220550;JOSE DE FREITAS;39,77;81,54;26,83
220551;JUAZEIRO DO PIAUI;23,53;75,73;23,86
220552;JULIO BORGES;5,15;50,04;27,37
220553;JUREMA;15,4;58,97;33,33
220554;LAGOINHA DO PIAUI;2,33;99,49;59,22
220555;LAGOA ALEGRE;41,78;77,43;16,35
220556;LAGOA DO BARRO DO PIAUI;0,69;24,5;19,01
220557;LAGOA DE SAO FRANCISCO;3,07;42,81;19,02
220558;LAGOA DO PIAUI;0,66;70,43;38,79
220559;LAGOA DO SITIO;7,94;87,88;29,3
220560;LANDRI SALES;2,86;93,71;55,04
220570;LUIS CORREIA;16,41;64,22;34,9
220580;LUZILANDIA;15,66;69,34;46,04
220585;MADEIRO;32,95;78,87;24,57
220590;MANOEL EMIDIO;0,57;83,44;47,95
220595;MARCOLANDIA;0,23;0,5;81,38
220600;MARCOS PARENTE;4,45;96,59;78,22
220605;MASSAPE DO PIAUI;0,12;32,14;18,63
220610;MATIAS OLIMPIO;17,36;67,89;33,57
220620;MIGUEL ALVES;10,49;74,71;16,76
220630;MIGUEL LEAO;0,3;83,9;39,21
220635;MILTON BRANDAO;2,22;69,92;24,01
220640;MONSENHOR GIL;25,23;87,8;43,94
220650;MONSENHOR HIPOLITO;24,39;61,07;47,66
220660;MONTE ALEGRE DO PIAUI;2,23;88,93;26,39
220665;MORRO CABECA NO TEMPO;2,85;65,28;39,82
220667;MORRO DO CHAPEU DO PIAUI;35,82;86,09;28,95
220669;MURICI DOS PORTELAS;10,15;58,32;16,3
220670;NAZARE DO PIAUI;1,71;69,44;29,12
220672;NAZARIA;25,53;81,09;38,38
220675;NOSSA SENHORA DE NAZARE;23,07;83,1;18,61
220680;NOSSA SENHORA DOS REMEDIOS;39,34;70,3;24,81
220690;NOVO ORIENTE DO PIAUI;14,36;76,59;51,57
220695;NOVO SANTO ANTONIO;4,49;65,39;29,24
220700;OEIRAS;20,93;75,83;54,4
220710;OLHO D'AGUA DO PIAUI;62,83;93,65;30,29
220720;PADRE MARCOS;19,48;58,79;43,35
220730;PAES LANDIM;8,52;67,19;62,93
220735;PAJEU DO PIAUI;22,45;65,79;44,12
220740;PALMEIRA DO PIAUI;12,97;88,32;25,73
220750;PALMEIRAIS;13,12;83,25;35,6
220755;PAQUETA;31,08;64,55;19,95
220760;PARNAGUA;3,28;71,44;36,71
220770;PARNAIBA;24,27;93,81;84,54
220775;PASSAGEM FRANCA DO PIAUI;9,08;76,62;46,13
220777;PATOS DO PIAUI;19,49;63,64;30,17
220779;PAU D'ARCO DO PIAUI;6,21;77,2;0,29
220780;PAULISTANA;1,03;61,66;51,7
220785;PAVUSSU;13,9;65,41;47,17
220790;PEDRO II;9,4;74,33;58,29
220793;PEDRO LAURENTINO;2,75;88,1;36,03
220795;NOVA SANTA RITA;46,92;52,55;19,99
220800;PICOS;40,52;89,39;91,51
220810;PIMENTEIRAS;5,21;73,84;39,82
220820;PIO IX;16,34;45,3;35,88
220830;PIRACURUCA;10,04;79,11;59,11
220840;PIRIPIRI;19,23;84,08;67,42
220850;PORTO;35,05;69,69;37,63
220855;PORTO ALEGRE DO PIAUI;0,45;91,05;64,38
220860;PRATA DO PIAUI;15,11;84,22;74,63
220865;QUEIMADA NOVA;1,69;15,52;16,16
220870;REDENCAO DO GURGUEIA;40,04;87,75;37,45
220880;REGENERACAO;15,14;61,21;59,86
220885;RIACHO FRIO;3,48;76,53;49,95
220887;RIBEIRA DO PIAUI;10,13;85,67;31,96
220890;RIBEIRO GONCALVES;10,41;77,77;54,26
220900;RIO GRANDE DO PIAUI;66,68;66,9;61,85
220910;SANTA CRUZ DO PIAUI;26,3;91,67;64,46
220915;SANTA CRUZ DOS MILAGRES;3,53;93,23;62,83
220920;SANTA FILOMENA;34,86;53,04;30,55
220930;SANTA LUZ;0,61;73,66;39,13
220935;SANTANA DO PIAUI;4,93;95,77;42,31
220937;SANTA ROSA DO PIAUI;19,89;76,22;70,41
220940;SANTO ANTONIO DE LISBOA;10,19;84,35;58,61
220945;SANTO ANTONIO DOS MILAGRES;5,27;38,42;22,6
220950;SANTO INACIO DO PIAUI;0,09;91,47;60,65
220955;SAO BRAZ DO PIAUI;2,11;6,99;21,47
220960;SAO FELIX DO PIAUI;0,83;92,04;73,61
220965;SAO FRANCISCO DE ASSIS DO PIAUI;3,29;24,66;29,36
220970;SAO FRANCISCO DO PIAUI;2,6;66,32;27,01
220975;SAO GONCALO DO GURGUEIA;1,11;78,78;42,72
220980;SAO GONCALO DO PIAUI;7,09;96,86;71,91
220985;SAO JOAO DA CANABRAVA;30,02;85,68;42,87
220987;SAO JOAO DA FRONTEIRA;13,9;81,73;35,54
220990;SAO JOAO DA SERRA;39,21;73,95;52,38
220995;SAO JOAO DA VARJOTA;21,62;43,31;27,95
220997;SAO JOAO DO ARRAIAL;25,37;91,63;19,13
221000;SAO JOAO DO PIAUI;8,42;83,51;65,89
221005;SAO JOSE DO DIVINO;1,15;76,62;51,37
221010;SAO JOSE DO PEIXE;3,39;93,88;43,88
221020;SAO JOSE DO PIAUI;32,07;90,2;57,04
221030;SAO JULIAO;2,7;71,13;67,44
221035;SAO LOURENCO DO PIAUI;0,31;26,29;19,66
221037;SAO LUIS DO PIAUI;1,75;95,29;27,59
221038;SAO MIGUEL DA BAIXA GRANDE;1,12;89,06;68,65
221039;SAO MIGUEL DO FIDALGO;0,85;76,62;30,48
221040;SAO MIGUEL DO TAPUIO;20,06;85,46;41,79
221050;SAO PEDRO DO PIAUI;10,37;78,06;37,17
221060;SAO RAIMUNDO NONATO;4,34;67,75;61,06
221062;SEBASTIAO BARROS;1,35;66,26;24,18
221063;SEBASTIAO LEAL;6,54;86,03;26,79
221065;SIGEFREDO PACHECO;27,59;89,5;40,42
221070;SIMOES;33,67;47,01;45,91
221080;SIMPLICIO MENDES;24,54;86,06;68,3
221090;SOCORRO DO PIAUI;2,5;66,95;32,42
221093;SUSSUAPARA;21,9;97,73;43,71
221095;TAMBORIL DO PIAUI;54,29;65,21;49,67
221097;TANQUE DO PIAUI;80;92,5;65,88
221100;TERESINA;61,8;96,37;92,9
221110;UNIAO;26,81;83,07;33,43
221120;URUCUI;16,96;90,62;71,56
221130;VALENCA DO PIAUI;5,39;95,15;77,33
221135;VARZEA BRANCA;4,08;27,21;21,8
221140;VARZEA GRANDE;70,43;95,94;56,96
221150;VERA MENDES;37,7;67,93;29,03
221160;VILA NOVA DO PIAUI;21,28;21,39;32,09
221170;WALL FERRAZ;0,35;35,07;30,2
230010;ABAIARA;7,98;73,63;40,23
230015;ACARAPE;40,82;76,96;61,95
230020;ACARAU;17,22;86,16;45,38
230030;ACOPIARA;19,77;62,48;48,44
230040;AIUABA;10,91;55,84;51,35
230050;ALCANTARAS;21,91;62,58;46,39
230060;ALTANEIRA;14,6;95,55;77,5
230070;ALTO SANTO;12,98;67,44;41,69
230075;AMONTADA;10,03;77,08;33,96
230080;ANTONINA DO NORTE;40,51;79,62;64,49
230090;APUIARES;2,7;83,42;50,45
230100;AQUIRAZ;36,77;77,93;75,23
230110;ARACATI;4,54;82,01;73,22
230120;ARACOIABA;18,29;65,96;51,96
230125;ARARENDA;15,86;82,78;45,52
230130;ARARIPE;15,06;68,42;60,42
230140;ARATUBA;19,32;82,06;35,06
230150;ARNEIROZ;24,85;59,74;58,6
230160;ASSARE;21,74;79,51;54,88
230170;AURORA;12,52;69,24;48,21
230180;BAIXIO;1,76;83,46;57,48
230185;BANABUIU;18,56;66,1;48,73
230190;BARBALHA;18,41;83,92;71,02
230195;BARREIRA;13,43;70,01;46,15
230200;BARRO;11,25;84,68;54,37
230205;BARROQUINHA;21,4;86,26;51,36
230210;BATURITE;46,16;75,59;73,38
230220;BEBERIBE;11,55;75,77;59,58
230230;BELA CRUZ;20,8;82,39;44,01
230240;BOA VIAGEM;40,46;75,84;45,99
230250;BREJO SANTO;62,17;84,96;70,9
230260;CAMOCIM;31,44;93,62;72,66
230270;CAMPOS SALES;23,62;71,86;70,98
230280;CANINDE;25,22;73,87;61,83
230290;CAPISTRANO;15,95;55,16;37,26
230300;CARIDADE;10,26;81,04;56,52
230310;CARIRE;6,47;81,42;51,69
230320;CARIRIACU;15,72;85,88;54,17
230330;CARIUS;12,06;62,25;53,33
230340;CARNAUBAL;2,67;75,16;56,44
230350;CASCAVEL;14,52;79,4;66,17
230360;CATARINA;18,72;58,68;52,01
230365;CATUNDA;1,53;75,83;51,66
230370;CAUCAIA;57,15;91,68;82,48
230380;CEDRO;8,93;81,71;57,45
230390;CHAVAL;7,22;73,54;63,1
230393;CHORO;11,27;38,92;22,64
230395;CHOROZINHO;4,84;59,3;61,64
230400;COREAU;17,68;71,21;44,89
230410;CRATEUS;49,37;77,61;62,38
230420;CRATO;44,1;90,1;84,11
230423;CROATA;23,9;97,31;60,77
230425;CRUZ;6,84;90,21;57,47
230426;DEPUTADO IRAPUAN PINHEIRO;2,06;80,2;45,87
230427;ERERE;20,05;79,31;51,83
230428;EUSEBIO;32,35;87,34;94,05
230430;FARIAS BRITO;12,64;78,91;66,01
230435;FORQUILHA;72,3;92,19;70,99
230440;FORTALEZA;74,66;98,75;98,75
230445;FORTIM;2,05;84,84;73,48
230450;FRECHEIRINHA;12,49;70,28;65,58
230460;GENERAL SAMPAIO;4;75,02;74,12
230465;GRACA;6,53;65,87;42,96
230470;GRANJA;12,73;70,73;35,24
230480;GRANJEIRO;26,05;86,42;37,66
230490;GROAIRAS;29,51;86,81;68,56
230495;GUAIUBA;19,21;87,12;69,44
230500;GUARACIABA DO NORTE;8,1;87,07;47,09
230510;GUARAMIRANGA;73,9;81,24;85,76
230520;HIDROLANDIA;6,49;75,34;58,72
230523;HORIZONTE;13,99;93,98;91,04
230526;IBARETAMA;2,99;25,5;36,99
230530;IBIAPINA;18,6;84,38;51,26
230533;IBICUITINGA;15,75;75,54;50,54
230535;ICAPUI;14,98;87,64;82,44
230540;ICO;35,81;78,49;49,2
230550;IGUATU;27,8;88,7;76,88
230560;INDEPENDENCIA;32,37;66,8;44,07
230565;IPAPORANGA;2,01;86,79;32,65
230570;IPAUMIRIM;16,76;77,75;64,63
230580;IPU;7,54;82,06;60,4
230590;IPUEIRAS;21,08;89,15;42,97
230600;IRACEMA;22,49;83,88;72,11
230610;IRAUCUBA;36,83;76,14;65,99
230620;ITAICABA;3,32;88,18;72,73
230625;ITAITINGA;5,8;96,23;94,15
230630;ITAPAGE;26,62;79,82;75,96
230640;ITAPIPOCA;34,72;78,52;54,55
230650;ITAPIUNA;15,19;61,26;47,76
230655;ITAREMA;12,51;83,03;44,9
230660;ITATIRA;5,72;53,92;41,97
230670;JAGUARETAMA;5,77;62,13;48,21
230680;JAGUARIBARA;57,15;87,98;75,16
230690;JAGUARIBE;54,08;83,81;66,18
230700;JAGUARUANA;13,7;84,47;74,89
230710;JARDIM;38,3;49,5;40,13
230720;JATI;18,39;80,7;54,6
230725;JIJOCA DE JERICOACOARA;14,35;93,71;56,22
230730;JUAZEIRO DO NORTE;47,7;95,36;94,22
230740;JUCAS;27,56;77,21;56,57
230750;LAVRAS DA MANGABEIRA;28,43;70,74;58,56
230760;LIMOEIRO DO NORTE;21,78;95,81;81,84
230763;MADALENA;11,77;68,65;53,77
230765;MARACANAU;69,48;98,39;95,95
230770;MARANGUAPE;32,33;86,24;84,08
230780;MARCO;8,39;83,32;57,86
230790;MARTINOPOLE;4,14;81,16;71,8
230800;MASSAPE;38,55;77,76;71,1
230810;MAURITI;19,33;74,53;54,14
230820;MERUOCA;8,58;77,06;53,63
230830;MILAGRES;12,86;69,83;45,52
230835;MILHA;22,16;71,93;50,01
230837;MIRAIMA;20,48;68,86;50,94
230840;MISSAO VELHA;10,61;85,95;46,61
230850;MOMBACA;28,83;67,55;39,78
230860;MONSENHOR TABOSA;6,23;75,51;59,63
230870;MORADA NOVA;9,6;78,29;55,97
230880;MORAUJO;7,31;67,56;53,37
230890;MORRINHOS;23,33;78,64;56,18
230900;MUCAMBO;18,12;72,53;65,69
230910;MULUNGU;30,03;63,53;61,82
230920;NOVA OLINDA;44,16;80,99;68,35
230930;NOVA RUSSAS;20,92;92,46;69,64
230940;NOVO ORIENTE;26,38;78,68;44,7
230945;OCARA;11,57;53,9;43,12
230950;OROS;37,65;88,29;74,1
230960;PACAJUS;7,07;80,04;82,22
230970;PACATUBA;77,56;97,76;93,96
230980;PACOTI;45,55;79,02;67,88
230990;PACUJA;46,71;72,55;68,96
231000;PALHANO;16,08;72,01;54,11
231010;PALMACIA;14,12;60,64;53,31
231020;PARACURU;31,92;94,64;76,45
231025;PARAIPABA;29,24;89,13;53,97
231030;PARAMBU;30,65;63,79;48,2
231040;PARAMOTI;10,46;69,21;52,19
231050;PEDRA BRANCA;36,59;73,48;59,81
231060;PENAFORTE;57,1;79,25;71,17
231070;PENTECOSTE;28,05;80,2;62,26
231080;PEREIRO;13,09;78,53;39,85
231085;PINDORETAMA;1,23;87,36;69,55
231090;PIQUET CARNEIRO;5,23;66,51;54,86
231095;PIRES FERREIRA;5,67;72,28;34,8
231100;PORANGA;11,74;80,72;42,67
231110;PORTEIRAS;30,35;65,43;44,12
231120;POTENGI;7,99;67,4;57,28
231123;POTIRETAMA;0,82;52,2;55,25
231126;QUITERIANOPOLIS;15,34;61,07;34,41
231130;QUIXADA;54,11;73,26;69,87
231135;QUIXELO;23,43;82,61;35,83
231140;QUIXERAMOBIM;43,94;78,72;56,16
231150;QUIXERE;2,84;89,21;77,64
231160;REDENCAO;17,02;72,84;63,29
231170;RERIUTABA;5,84;77,73;52,03
231180;RUSSAS;28,88;88,01;72,3
231190;SABOEIRO;9,1;62,66;54
231195;SALITRE;11,73;13,54;34,17
231200;SANTANA DO ACARAU;36,22;62,21;46,98
231210;SANTANA DO CARIRI;21,95;61,11;54,67
231220;SANTA QUITERIA;23,66;70,39;42,57
231230;SAO BENEDITO;28,1;86,71;53,32
231240;SAO GONCALO DO AMARANTE;26,06;84,32;70,89
231250;SAO JOAO DO JAGUARIBE;24,17;96,16;43,02
231260;SAO LUIS DO CURU;4,05;69,29;59,84
231270;SENADOR POMPEU;36,83;76,89;56,81
231280;SENADOR SA;7,84;82,46;41,06
231290;SOBRAL;75,69;95;88,54
231300;SOLONOPOLE;12,98;75,99;53,39
231310;TABULEIRO DO NORTE;24,61;77,81;66,33
231320;TAMBORIL;11,91;83,42;50,08
231325;TARRAFAS;2,41;77,41;42,88
231330;TAUA;33,5;78,52;61,97
231335;TEJUCUOCA;2,73;60,04;43,3
231340;TIANGUA;40,36;89,94;61,58
231350;TRAIRI;6,34;75,99;38,41
231355;TURURU;1,65;79,47;52,92
231360;UBAJARA;8,25;80,74;59,54
231370;UMARI;14,52;80,47;40,33
231375;UMIRIM;7,21;79,83;57,52
231380;URUBURETAMA;19,16;76,89;77,15
231390;URUOCA;24,9;71,33;54,38
231395;VARJOTA;25,26;91,82;75,64
231400;VARZEA ALEGRE;18,43;85,21;57,91
231410;VICOSA DO CEARA;9,58;65,81;31,94
240010;ACARI;82,24;94,5;89,43
240020;ACU;13,63;88,83;86,38
240030;AFONSO BEZERRA;51,82;76,2;58,46
240040;AGUA NOVA;7,07;86,49;65,66
240050;ALEXANDRIA;57,25;84,87;68,74
